address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Stemhei 1,2990000,149,,1963.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298805621,20067,58.2677343,7.9660953,14/04/2023,,Eier (Selveier),4706,Vennesla
Eikeneset 18,7690000,220,7.0,1972.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298663485,34954,60.2657235,5.2626732,14/04/2023,2.0,Eier (Selveier),5259,Hjellestad
Nesveien 1C,1990000,86,,1961.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298805533,23139,58.5049961,8.862352,14/04/2023,2.0,Andel,4810,Eydehavn
Spektrumveien 2,4100000,65,3.0,1950.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298688967,63076,59.915238,10.816594,14/04/2023,3.0,Andel,666,Oslo
Sandvikjo 35,2500000,113,5.0,1933.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298787792,22123,59.7780041,5.4143832,14/04/2023,2.0,Eier (Selveier),5410,Sagvåg
Elgfaret 44A,4200000,77,3.0,1993.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298799640,54545,59.7767985,10.7959894,14/04/2023,1.0,Eier (Selveier),1415,Oppegård
Hansteens gate 23,6490000,100,,1894.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=272054178,64900,59.91243,10.720596,14/04/2023,,Eier (Selveier),254,Oslo
Hammarvikringen 84 B,3100000,90,3.0,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298800111,34444,63.695392,8.80546,14/04/2023,1.0,Eier (Selveier),7263,Hamarvik
Torsbyvegen 1A,2290000,78,2.0,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294334789,29358,58.2708769,7.9714936,14/04/2023,3.0,Andel,4700,Vennesla
Vestvegen 14,4990000,239,6.0,1963.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=270174343,20878,58.7441356,5.6318646,14/04/2023,,Eier (Selveier),4341,Bryne
Tjuvholmen allé 21,10500000,74,,2012.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294316058,141891,59.90699,10.72039,14/04/2023,7.0,Eier (Selveier),252,Oslo
Plogsvingen 10,9950000,268,6.0,1974.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=277870813,37126,59.807568,10.794416,14/04/2023,,Eier (Selveier),1410,Kolbotn
Gamle Kongevei 24 Berg i,3400000,89,4.0,2018.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=298804600,38202,59.111936,11.272496,14/04/2023,,Eier (Selveier),1789,Østfold
Minneveien 56,4350000,87,4.0,1965.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=293869107,50000,59.4404778,10.6278901,14/04/2023,,Andel,1512,Moss
Vedderheia 300,2590000,126,5.0,2013.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298629696,20555,58.1094387,7.7597534,14/04/2023,2.0,Eier (Selveier),4642,Søgne
Egshaugen 1,2690000,68,3.0,1957.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298633301,39558,58.1581968,7.9893302,14/04/2023,3.0,Andel,4615,Kristiansand S
Hellemyr terrasse 36B,2690000,115,4.0,1978.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298638213,23391,58.1446412,7.9327472,14/04/2023,,Eier (Selveier),4628,Kristiansand S
Fidjeåsen 16,3490000,84,3.0,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298491919,41547,58.1282863,8.0930309,14/04/2023,2.0,Andel,4639,Kristiansand S
Vågslien 44,3990000,148,,1970.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=295189561,26959,60.4544811,5.3005931,14/04/2023,,Eier (Selveier),5113,Tertnes
Tjoravegen 11,2890000,85,,1969.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298804048,34000,58.9115145,5.6024354,14/04/2023,1.0,Eier (Selveier),4055,Sola
Kongerødvegen 54C,1490000,79,3.0,1966.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298804043,18860,59.1529305,9.6165551,14/04/2023,3.0,Andel,3737,Skien
Kristian Dillevigs vei 9,11750000,234,8.0,2007.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=295963934,50213,59.769893,10.82767,14/04/2023,,Eier (Selveier),1415,Oppegård
Vinkelgata 6,4500000,437,,1923.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298800680,10297,62.5659068,7.6914561,14/04/2023,,Eier (Selveier),6300,Åndalsnes
Erkleivveien 141,2350000,117,,1982.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298803538,20085,58.2680093,8.0372735,14/04/2023,,Eier (Selveier),4634,Kristiansand S
Hellerudgrenda 35,8600000,133,6.0,1985.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298803554,64661,59.91163,10.856978,14/04/2023,,Andel,672,Oslo
Grundsetmovegen 38 A,2990000,93,3.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297689436,32150,60.898817,11.518222,14/04/2023,1.0,Eier (Selveier),2406,Elverum
Eidsbakkane 101,7200000,399,8.0,2004.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298803036,18045,59.2793359,5.2885511,14/04/2023,3.0,Eier (Selveier),4250,Kopervik
Halhjemsmarka 242,6990000,209,7.0,2002.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=293476086,33444,60.1408608,5.4362636,14/04/2023,2.0,Eier (Selveier),5208,Os
Stærvegen 93,3200000,143,,1979.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298362302,22377,60.1718745,12.0320306,14/04/2023,3.0,Eier (Selveier),2209,Kongsvinger
Ladebekken 7A,5990000,78,,2017.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298802839,76794,63.4436218,10.4370951,14/04/2023,7.0,Eier (Selveier),7066,Trondheim
Stigåsveien 5,2950000,145,4.0,1926.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=296369838,20344,59.1210009,10.2390541,14/04/2023,,Eier (Selveier),3222,Sandefjord
Liljevegen 18,1200000,66,1.0,1974.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=282930031,18181,59.112586,9.666862,14/04/2023,4.0,Andel,3929,Porsgrunn
Skorvatjørno 9,1690000,56,2.0,1984.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298802327,30178,60.1758377,5.4144821,14/04/2023,1.0,Eier (Selveier),5217,Hagavik
STALLOGARGOVEIEN 8,1050000,170,5.0,1950.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298795821,6176,70.517108,23.9596996,14/04/2023,,Eier (Selveier),9620,Kvalsund
Marcus Thranes gate 1A,1550000,30,,1965.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=289605020,51666,60.7979214,10.6861006,14/04/2023,1.0,Andel,2821,Gjøvik
Neerlandveien 4,1850000,215,,1905.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=285690735,8604,63.426641,7.849948,14/04/2023,,Eier (Selveier),6570,Smøla
Storbotn 95 Øvre,5390000,83,,2014.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298801923,64939,60.449288,5.323514,14/04/2023,3.0,Eier (Selveier),5106,Ervik
Geilo 2,1990000,325,8.0,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298801917,6123,59.6389302,5.3811177,14/04/2023,,Eier (Selveier),5551,Auklandshamn
Bakerovnsberget 19 Bærums,10950000,285,7.0,1985.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=296935035,38421,59.940301,10.5132,14/04/2023,2.0,Eier (Selveier),1353,Verk
Skuteveien 3B,1890000,87,3.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298525414,21724,58.1067802,7.9445681,14/04/2023,3.0,Andel,4624,Kristiansand S
Torvmyrveien 44A,2650000,63,3.0,1983.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298532818,42063,59.0086506,5.651472,14/04/2023,2.0,Eier (Selveier),4072,Randaberg
Falkhyttrøra 8,1500000,67,2.0,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298506233,22388,62.8057537,6.8895548,14/04/2023,3.0,Andel,6480,Aukra
Ada Arnfinsens veg 18B,6800000,206,,1983.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=290607178,33009,63.3896797,10.4299623,14/04/2023,2.0,Eier (Selveier),7036,Trondheim
Kjærlighetsstien 29A,1840000,96,4.0,1961.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298796576,19166,59.1291427,11.3741516,14/04/2023,1.0,Andel,1781,Halden
Måstadveien 34,1400000,173,4.0,1981.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=298797030,8092,59.112916,11.4410232,14/04/2023,2.0,Andel,1793,Tistedal
Sandakerveien 50B,5900000,76,2.0,1949.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=286947174,77631,59.936546,10.764028,14/04/2023,,Eier (Selveier),477,Oslo
Fossumsvingen 33,4985000,115,5.0,2021.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=273413772,43347,59.98279,11.25691,14/04/2023,2.0,Eier (Selveier),1920,Sørumsand
Røllikvegen 2E,8800000,156,7.0,2014.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=285098483,56410,63.4081942,10.4221154,14/04/2023,3.0,Eier (Selveier),7032,Trondheim
Olsvikveien 58,5200000,158,,1984.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298800946,32911,60.3796061,5.2095465,14/04/2023,,Eier (Selveier),5184,Olsvik
Sagstuvegen 18A,1190000,90,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298800835,13222,63.795951,11.467147,14/04/2023,1.0,Andel,7653,Verdal
Bratthaugen 21,3650000,134,,2004.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=297755630,27238,67.2576723,15.432149,14/04/2023,2.0,Eier (Selveier),8210,Fauske
Havnevegen 6B,9900000,336,7.0,2017.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298796166,29464,66.20019,13.012578,14/04/2023,2.0,Eier (Selveier),8700,Nesna
Nesveien 195,2200000,202,,1961.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298800414,10891,63.7608965,9.6613658,14/04/2023,,Eier (Selveier),7165,Oksvoll
Agatveien 10,4750000,276,,1973.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298800348,17210,58.8326798,5.7092523,14/04/2023,,Eier (Selveier),4321,Sandnes
Holtheflata 20 A,3250000,70,3.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298690960,46428,63.197781,10.31132,14/04/2023,2.0,Eier (Selveier),7234,Ler
GIMLEVEIEN 15,1200000,17,1.0,1981.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298789222,70588,59.4358071,10.6432046,14/04/2023,1.0,Eier (Selveier),1511,Moss
Geitnessvingen 64,3850000,113,5.0,2019.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298800276,34070,62.728031,7.424852,14/04/2023,,Eier (Selveier),6456,Skåla
Solhola 120,4090000,155,,1978.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298800175,26387,60.4167066,5.2255096,14/04/2023,,Eier (Selveier),5300,Kleppestø
Viebakkane 26,6500000,171,5.0,2012.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=298800319,38011,61.4544251,5.9019995,14/04/2023,,Eier (Selveier),6812,Førde
Stangeløkkveien 4,2100000,68,,1952.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298799822,30882,59.1272532,11.3762401,14/04/2023,3.0,Andel,1778,Halden
Kjerrvikveien 4,6590000,200,,1920.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=271477533,32950,59.0023657,9.7403444,14/04/2023,,Eier (Selveier),3970,Langesund
Hegrenesveien 2,2900000,58,2.0,1956.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298657996,50000,60.4186217,5.3065433,14/04/2023,1.0,Eier (Selveier),5042,Bergen
Gauselhagen 1,6890000,173,7.0,1993.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298730445,39826,58.9063523,5.7365359,14/04/2023,,Eier (Selveier),4032,Stavanger
Gamle Kuliaveg 30,1100000,74,,2011.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=290991608,14864,58.1571826,7.8368428,14/04/2023,4.0,Andel,4645,Nodeland
Balders vei 3,3200000,429,14.0,1917.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298799420,7459,63.6879516,9.6638402,14/04/2023,,Eier (Selveier),7130,Brekstad
Krokenveien 47,12500000,471,,1850.0,Gårdsbruk/Småbruk,https://www.finn.no/realestate/homes/ad.html?finnkode=298799320,26539,59.1222153,10.1785409,14/04/2023,,Eier (Selveier),3232,Sandefjord
Seljevegen 28,5390000,283,,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=260783267,19045,60.781606,10.679433,14/04/2023,,Eier (Selveier),2818,Gjøvik
Thomas Heftyes gate 64A,6500000,72,4.0,1929.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298626799,90277,59.922176,10.70462,14/04/2023,2.0,Aksje,267,Oslo
Børsteveien 9,2700000,85,4.0,2023.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298798891,31764,59.932978,10.794977,14/04/2023,5.0,Andel,585,Oslo
Dalsveien 26,15000000,280,9.0,1973.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=297622884,53571,59.944038,10.688449,14/04/2023,2.0,Eier (Selveier),376,Oslo
Storestraumen 173,2390000,49,2.0,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298798719,48775,60.226994,5.455232,14/04/2023,1.0,Eier (Selveier),5212,Søfteland
Storsvebakkvegen 16B,490000,138,,1977.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298798945,3550,63.9927201,11.1079311,14/04/2023,,Eier (Selveier),7796,Follafoss
Gåshaugen 9,4950000,174,,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294728404,28448,58.850861,5.7169785,14/04/2023,2.0,Eier (Selveier),4319,Sandnes
Jernalderveien 55B,3790000,117,4.0,1974.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298781133,32393,58.9442082,5.693046,14/04/2023,8.0,Andel,4041,Hafrsfjord
Prøvenlia 43A,1690000,68,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298798153,24852,60.714256,10.602481,14/04/2023,1.0,Andel,2833,Raufoss
Nedre Mølster 7,3100000,95,4.0,1979.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298797828,32631,60.634545,6.42053,14/04/2023,2.0,Andel,5705,Voss
Nedre Mølster 7,3100000,95,4.0,1979.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298797828,32631,60.634545,6.42053,14/04/2023,2.0,Andel,5705,Voss
Syverstadkollen 54,8500000,195,,1950.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298797739,43589,59.8460083,10.4872511,14/04/2023,,Eier (Selveier),1394,Nesbru
Glimmerveien 1,1150000,35,1.0,1975.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298540863,32857,59.644878,9.639925,14/04/2023,4.0,Andel,3615,Kongsberg
Ravnåsvegen 322,2790000,159,,1971.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298797116,17547,58.2513208,7.9492104,14/04/2023,,Eier (Selveier),4706,Vennesla
Malerhaugveien 27,4990000,53,2.0,2023.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298797272,94150,59.916656,10.795903,14/04/2023,2.0,Eier (Selveier),663,Oslo
Hans Petter Lunds vei 31B,2450000,107,5.0,2002.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=298653035,22897,59.5848616,11.2677405,14/04/2023,,Andel,1859,Slitu
Baglergata 14,3940000,215,4.0,1971.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=295123098,18325,59.1128842,9.655338,14/04/2023,2.0,Eier (Selveier),3936,Porsgrunn
Høsbjørvegen 234,4700000,240,,1957.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298797055,19583,60.8710953,11.0045472,14/04/2023,,Eier (Selveier),2388,Brumunddal
Løkkerudveien 12,5000000,122,6.0,2023.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298796983,40983,59.603528,11.079877,14/04/2023,1.0,Eier (Selveier),1820,Spydeberg
Skogstadveien 21,2590000,289,5.0,1930.0,Gårdsbruk/Småbruk,https://www.finn.no/realestate/homes/ad.html?finnkode=298346777,8961,59.9549014,10.0010666,14/04/2023,2.0,Eier (Selveier),3370,Vikersund
Rygjabøvegen 4C,2590000,75,3.0,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298796844,34533,59.1725607,5.8753187,14/04/2023,2.0,Eier (Selveier),4160,Finnøy
Røyvegen 2C,8250000,279,12.0,2000.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298665530,29569,60.2620179,11.0375889,14/04/2023,3.0,Eier (Selveier),2032,Maura
Ådnavegen 25K Indre,4090000,68,4.0,2011.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294225606,60147,60.4245561,5.4683609,14/04/2023,1.0,Eier (Selveier),5260,Arna
Langgata 9,6090000,84,3.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298795060,72500,58.8513739,5.7336497,14/04/2023,6.0,Eier (Selveier),4306,Sandnes
Kråkstadveien 62B,6800000,122,4.0,2019.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=280516551,55737,59.701396,10.846143,14/04/2023,2.0,Eier (Selveier),1424,Ski
Sandsstien 10,7500000,221,,1962.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=290994302,33936,59.92228,10.45501,14/04/2023,2.0,Eier (Selveier),1340,Skui
Siljustølvegen 37,2990000,46,2.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298791566,65000,60.293182,5.315712,14/04/2023,3.0,Eier (Selveier),5239,Rådal
Grødemveien 67J,3750000,131,5.0,2001.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298658721,28625,58.9965086,5.6567106,14/04/2023,,Eier (Selveier),4029,Stavanger
Storgata 174,3190000,48,1.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298637159,66458,69.656452,18.963127,14/04/2023,1.0,Eier (Selveier),9008,Tromsø
Verftsgata 17,3680000,70,3.0,2014.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298789187,52571,64.4648444,11.4931773,14/04/2023,1.0,Eier (Selveier),7800,Namsos
Hvitveisbakken 6,5990000,136,,2021.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298795711,44044,59.742449,10.02796,14/04/2023,,Eier (Selveier),3050,Mjøndalen
Hundhammervegen 22,7490000,270,6.0,1983.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=293497815,27740,63.4403919,10.5961174,14/04/2023,,Eier (Selveier),7562,Saksvik
Parkveien 4B,4350000,60,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298603479,72500,59.74981,10.834646,14/04/2023,4.0,Eier (Selveier),1405,Langhus
Vestlisvingen 92,2950000,56,2.0,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298643738,52678,59.969458,10.925665,14/04/2023,2.0,Eier (Selveier),969,Oslo
Barkvegen 6,2390000,93,4.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298626802,25698,60.2040189,11.9927381,14/04/2023,1.0,Andel,2214,Kongsvinger
Rubina Ranas gate 9,4200000,40,2.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298672874,105000,59.911189,10.764882,14/04/2023,4.0,Eier (Selveier),190,Oslo
Vevelstadåsen 53,4950000,130,4.0,1975.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298666028,38076,59.7567731,10.8456149,14/04/2023,2.0,Eier (Selveier),1405,Langhus
Saupstadringen 75B,2450000,56,,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298795153,43750,63.3630246,10.3531445,14/04/2023,2.0,Andel,7078,Saupstad
