address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Kolstadflata 49B,2690000,106,4.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299813286,25377,63.369747,10.360021,23/04/2023,3.0,Andel,7098,Saupstad
Torvgata 4B,3690000,83,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300161858,44457,62.274459,10.778414,23/04/2023,3.0,Eier (Selveier),2500,Tynset
Drammensveien 97B,16100000,160,,1928.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300161604,100625,59.917283,10.699892,23/04/2023,1.0,Eier (Selveier),273,Oslo
Skogveien 180,16000000,276,7.0,1988.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300158208,57971,59.910528,10.585706,23/04/2023,,Eier (Selveier),1356,Bekkestua
Arnstein Arnebergs vei 7,8900000,95,,2013.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300154003,93684,59.9067579,10.6267843,23/04/2023,1.0,Eier (Selveier),1366,Lysaker
Jøssinggata 3,2800000,65,3.0,1953.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299797270,43076,59.422851,10.671025,23/04/2023,1.0,Andel,1524,Moss
Haugan syd 17,2850000,55,,1970.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300151941,51818,60.1499033,11.1755931,23/04/2023,2.0,Andel,2066,Jessheim
Spettebakken 5,990000,155,7.0,1968.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=282607226,6387,61.7637675,5.2619658,23/04/2023,2.0,Eier (Selveier),6723,Svelgen
Havnevegen 10,4890000,186,7.0,1881.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300147695,26290,58.9348583,5.5779703,23/04/2023,,Eier (Selveier),4056,Tananger
Overlege Cappelens gate 22B,3490000,127,4.0,1953.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300147694,27480,58.9544331,5.7282504,23/04/2023,,Eier (Selveier),4011,Stavanger
Nedre Skøyen vei 6,7990000,73,3.0,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299803917,109452,59.923592,10.679664,23/04/2023,5.0,Eier (Selveier),276,Oslo
