address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Semsveien 44B,3250000,44,2.0,1967.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294265525,73863,59.8419658,10.4289636,13/03/2023,1.0,Eier (Selveier),1383,Asker
Smørblomstvegen 41,3390000,115,4.0,1986.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294726305,29478,58.9403522,5.5902947,13/03/2023,2.0,Eier (Selveier),4056,Tananger
Lundhøgda 32,7100000,237,,1984.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294765206,29957,63.354408,10.331273,13/03/2023,,Eier (Selveier),7089,Heimdal
Storgaten 51B,2990000,38,2.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294708528,78684,59.2689789,10.4053141,13/03/2023,2.0,Eier (Selveier),3126,Tønsberg
Storgaten 2D,3190000,61,3.0,1982.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294373924,52295,59.2647316,10.4126099,13/03/2023,3.0,Andel,3126,Tønsberg
Teglbrennerveien 12,5590000,87,3.0,1989.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294763732,64252,63.4251505,10.4044105,13/03/2023,,Eier (Selveier),7016,Trondheim
Bekkeveien 30,8900000,299,5.0,1970.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=288259218,29765,59.8791613,10.4828896,13/03/2023,,Eier (Selveier),1396,Billingstad
Gulaksveien 2,2700000,79,3.0,1972.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294105612,34177,58.938205,5.7429106,13/03/2023,1.0,Andel,4017,Stavanger
Grenseveien 52,5000000,70,3.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=289754678,71428,59.923752,10.793224,13/03/2023,,Andel,579,Oslo
Urtegata 43,5590000,59,3.0,1899.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294763273,94745,59.91372,10.765732,13/03/2023,5.0,Andel,187,Oslo
Biermanns gate 10,4200000,42,2.0,1893.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294762681,100000,59.930434,10.761735,13/03/2023,1.0,Andel,473,Oslo
Sakslundvegen 2,7000000,269,7.0,1984.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294331621,26022,63.4386539,10.5919472,13/03/2023,2.0,Eier (Selveier),7562,Saksvik
Brekkelia 5B,3600000,40,2.0,1958.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293041492,90000,59.961445,10.767197,13/03/2023,3.0,Andel,882,Oslo
Fredensborgveien 25C,4950000,47,2.0,1898.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294762321,105319,59.918894,10.748816,13/03/2023,2.0,Andel,177,Oslo
Sigurd Hoels vei 71,5590000,53,3.0,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294762076,105471,59.918298,10.788277,13/03/2023,6.0,Eier (Selveier),655,Oslo
Skifabrikksvingen 23,3700000,49,2.0,2023.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294668440,75510,59.716038,10.802728,13/03/2023,3.0,Eier (Selveier),1406,Ski
Rødskrubbgrenda 21,4750000,75,,1980.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294761916,63333,59.928274,10.501346,13/03/2023,,Eier (Selveier),1352,Kolsås
Bjørnekroken 31,12250000,175,6.0,1985.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294760570,70000,59.913788,10.63021,13/03/2023,,Eier (Selveier),1366,Lysaker
Bratsbergvegen 112,1800000,32,1.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294719341,56250,63.385337,10.428253,13/03/2023,1.0,Andel,7036,Trondheim
Mølleveien 14,14500000,384,11.0,1989.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=291360367,37760,59.762225,10.807403,13/03/2023,,Eier (Selveier),1415,Oppegård
Sigurds gate 3B,7400000,91,4.0,1894.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294759860,81318,59.911463,10.773267,13/03/2023,3.0,Andel,650,Oslo
Selma Ellefsens vei 3A,1770000,42,2.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294759570,42142,59.925686,10.809673,13/03/2023,7.0,Andel,581,Oslo
Søndre Dølibekken 4,2900000,42,2.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294759499,69047,60.134221,11.16269,13/03/2023,5.0,Eier (Selveier),2050,Jessheim
Karl Staaffs vei 68,3880000,66,,1958.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294759068,58787,59.91846,10.811528,13/03/2023,2.0,Andel,665,Oslo
Bjørndalsskogen 168,3750000,116,5.0,1975.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294350374,32327,60.3422175,5.2448479,13/03/2023,2.0,Andel,5170,Bjørndalstræ
Lørenvangen 21 B,4400000,46,2.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294758264,95652,59.930391,10.798138,13/03/2023,9.0,Eier (Selveier),585,Oslo
Hammerstads gate 3A,3750000,19,2.0,1892.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294757227,197368,59.928091,10.723587,13/03/2023,4.0,Eier (Selveier),363,Oslo
Laura Gundersens gate 4A,4850000,45,2.0,1938.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294756495,107777,59.926338,10.732567,13/03/2023,2.0,Eier (Selveier),168,Oslo
Åsas vei 32,3190000,85,,2003.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294756344,37529,58.174204,8.0358864,13/03/2023,,Eier (Selveier),4633,Kristiansand S
Lyder Sagens gate 34A,6100000,63,3.0,1935.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294211439,96825,59.9322701,10.7288496,13/03/2023,2.0,Eier (Selveier),360,Oslo
Hammerstads gate 23B,9990000,99,4.0,1938.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294627559,100909,59.932596,10.717629,13/03/2023,5.0,Eier (Selveier),363,Oslo
Fossveien 13A,4700000,35,2.0,1877.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294659503,134285,59.923759,10.755756,13/03/2023,4.0,Andel,551,Oslo
Nye Tindlundvei 73B,4500000,173,,1974.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294755480,26011,59.2764593,11.0446486,13/03/2023,,Eier (Selveier),1718,Greåker
Gymnasvegen 66A,2460000,59,2.0,2013.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=288198526,41694,60.1966455,5.4606328,13/03/2023,1.0,Eier (Selveier),5200,Os
Brochmanns gate 5,4390000,48,2.0,1939.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294755312,91458,59.940152,10.7637,13/03/2023,4.0,Eier (Selveier),470,Oslo
Muslingsveien 26,8990000,294,,2013.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=271003366,30578,59.160353,10.940736,13/03/2023,,Eier (Selveier),1676,Kråkerøy
Sars' gate 50,3670000,35,2.0,1938.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294691648,104857,59.922715,10.772758,13/03/2023,4.0,Andel,564,Oslo
Harald Hårfagres vei 21,3300000,72,,1964.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=289328630,45833,59.801717,10.822625,13/03/2023,3.0,Andel,1412,Sofiemyr
Svoldergata 4,3000000,24,2.0,1976.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294692140,125000,59.911222,10.708512,13/03/2023,6.0,Eier (Selveier),271,Oslo
Camilla Colletts vei 7,10490000,102,3.0,1897.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=288961436,102843,59.919972,10.721484,13/03/2023,,Eier (Selveier),258,Oslo
Lofotgata 3C,5675000,62,2.0,1901.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294752929,91532,59.929654,10.753299,13/03/2023,3.0,Eier (Selveier),458,Oslo
Saupstadringen 4A,2290000,50,,1972.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294752866,45800,63.3676532,10.3467947,13/03/2023,2.0,Andel,7078,Saupstad
Gullskårveien 18C,2250000,86,,1967.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294752480,26162,59.260976,11.004325,13/03/2023,4.0,Andel,1664,Rolvsøy
Heidmanns gate 31,1900000,41,2.0,1963.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293918473,46341,60.795449,11.0655521,13/03/2023,3.0,Andel,2317,Hamar
Helgesens gate 42A,5700000,58,3.0,1890.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294741230,98275,59.924016,10.763917,13/03/2023,1.0,Andel,553,Oslo
Røsvikdalen 13,3490000,101,4.0,1986.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294324058,34554,60.5471709,5.2994006,13/03/2023,2.0,Eier (Selveier),5914,Isdalstø
Buegata 1F,5900000,128,4.0,1955.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294353235,46093,59.9627929,11.0329202,13/03/2023,,Andel,2003,Lillestrøm
Helleberget 2,4990000,89,,2002.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294749848,56067,63.4840673,10.925758,13/03/2023,4.0,Eier (Selveier),7507,Stjørdal
Bråtet 213,5800000,151,,1986.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294749655,38410,60.3367013,5.2971403,13/03/2023,,Andel,5154,Bønes
Ladebekken 6,3490000,42,2.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294728395,83095,63.443395,10.428396,13/03/2023,5.0,Eier (Selveier),7041,Trondheim
Okstadvegen 169,3190000,63,3.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294735688,50634,63.3789598,10.3880412,13/03/2023,1.0,Eier (Selveier),7075,Tiller
Stockfleths gate 60A,6750000,69,,1899.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294748495,97826,59.937422,10.751599,13/03/2023,3.0,Andel,461,Oslo
Lilleakerveien 27,3500000,34,1.0,1976.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294748411,102941,59.919851,10.636486,13/03/2023,1.0,Eier (Selveier),283,Oslo
Ladebekken 8A,6990000,82,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294747963,85243,63.443643,10.42938,13/03/2023,4.0,Eier (Selveier),7041,Trondheim
Ragbakken 6D,3350000,68,3.0,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294705268,49264,58.9534003,5.6685887,13/03/2023,2.0,Eier (Selveier),4042,Hafrsfjord
Breigata 3,6700000,95,5.0,1984.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294747555,70526,59.913967,10.760648,13/03/2023,7.0,Eier (Selveier),187,Oslo
Kinnvegen 5,3390000,48,,1943.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294747566,70625,63.4310353,10.4449246,13/03/2023,1.0,Eier (Selveier),7045,Trondheim
Bjerregaards gate 31D,4800000,58,3.0,1939.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294726313,82758,59.925754,10.746922,13/03/2023,2.0,Aksje,174,Oslo
Beverveien 17,4100000,84,4.0,1956.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294747117,48809,59.942601,10.847288,13/03/2023,3.0,Andel,596,Oslo
Rødknapplia 13C,2900000,89,3.0,1994.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294746783,32584,58.9758934,5.6921316,13/03/2023,3.0,Andel,4025,Stavanger
Barkvegen 8,1850000,92,4.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294692023,20108,60.2037677,11.9931132,13/03/2023,4.0,Andel,2214,Kongsvinger
Gunnar Schjelderups vei 13E,4400000,44,2.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294734055,100000,59.94966,10.776041,13/03/2023,2.0,Eier (Selveier),485,Oslo
Gottåsvegen 225,2950000,193,,1973.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=285229161,15284,63.6649139,11.1608031,13/03/2023,,Eier (Selveier),7620,Skogn
Nedre Hesterønningen 16,4500000,206,6.0,1969.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294745592,21844,59.2732085,9.7130175,13/03/2023,2.0,Eier (Selveier),3748,Siljan
Kronprinsens gate 1A,3400000,47,,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294656826,72340,59.207675,10.940139,13/03/2023,1.0,Eier (Selveier),1606,Fredrikstad
Nordre gate 27,5100000,61,4.0,1892.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294745093,83606,59.921009,10.75857,13/03/2023,2.0,Andel,551,Oslo
Hunsrødstubben 21,6500000,237,8.0,1996.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294331927,27426,59.170709,10.2198786,13/03/2023,1.0,Eier (Selveier),3241,Sandefjord
Fjellvegen 11,4000000,278,7.0,2003.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294745013,14388,62.6161858,9.5852236,13/03/2023,,Eier (Selveier),7340,Oppdal
Waldemar Thranes gate 72,5750000,59,,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294743937,97457,59.928221,10.750506,13/03/2023,,Andel,175,Oslo
Skogstjernevegen 40,4150000,212,,1981.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294743017,19575,60.7934877,11.155433,13/03/2023,,Eier (Selveier),2322,Ridabu
Jon Smørs gate 10,6490000,115,,1937.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294743292,56434,60.3931777,5.3195837,13/03/2023,3.0,Eier (Selveier),5011,Bergen
Fagerheimgata 18,3790000,52,2.0,1958.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293451876,72884,59.930315,10.769579,13/03/2023,3.0,Eier (Selveier),475,Oslo
Fernanda Nissens gate 1A,4100000,36,1.0,2013.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294349032,113888,59.945755,10.766481,13/03/2023,3.0,Eier (Selveier),484,Oslo
Kvartsvegen 1D,2550000,80,3.0,1992.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294655762,31875,60.7731056,10.6690976,13/03/2023,2.0,Eier (Selveier),2818,Gjøvik
Tulipanveien 68,8500000,188,5.0,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294742810,45212,59.9173135,10.9643413,13/03/2023,,Eier (Selveier),1475,Finstadjordet
Havegaten 1B,3190000,39,,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294742741,81794,59.262549,10.403999,13/03/2023,2.0,Eier (Selveier),3115,Tønsberg
Regattaveien 1,5200000,46,2.0,2013.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294322964,113043,59.895078,10.6212313,13/03/2023,2.0,Eier (Selveier),1364,Fornebu
Stokkbekken 165,3890000,71,,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294742568,54788,63.414653,10.481998,13/03/2023,2.0,Eier (Selveier),7048,Trondheim
Hølgjeslåttvegen 11,2250000,225,7.0,1972.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294715429,10000,60.5689465,8.2971637,13/03/2023,2.0,Eier (Selveier),3580,Geilo
Heigata 16,590000,65,,1975.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294651872,9076,59.141847,9.637092,13/03/2023,5.0,Obligasjon,3920,Porsgrunn
Rugveien 44,4000000,56,3.0,1961.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294706464,71428,59.897843,10.815769,13/03/2023,8.0,Andel,679,Oslo
Maridalsveien 39B,6100000,70,3.0,1896.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294741716,87142,59.927341,10.751175,13/03/2023,1.0,Eier (Selveier),172,Oslo
Freserveien 17,3900000,77,,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294741550,50649,59.902779,10.786226,13/03/2023,5.0,Andel,195,Oslo
Fjærkleivene 11,2250000,86,,1885.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=270464622,26162,58.6238477,8.9238947,13/03/2023,,Eier (Selveier),4900,Tvedestrand
Rektorhaugen 9B,9450000,100,,1950.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294740882,94500,59.952429,10.742166,13/03/2023,3.0,Andel,876,Oslo
Sandstrand 213,2500000,153,,1950.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=293972347,16339,68.6825909,16.8143832,13/03/2023,2.0,Eier (Selveier),9445,Tovik
Louises gate 11A,4500000,53,3.0,1940.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294316659,84905,59.926285,10.735231,13/03/2023,4.0,Andel,169,Oslo
Kaiveien 23,4200000,113,3.0,1999.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=289834631,37168,58.929459,5.851358,13/03/2023,2.0,Eier (Selveier),4310,Hommersåk
Anne Diesens veg 14,3695000,100,,2005.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=292998920,36950,60.79586,11.085046,13/03/2023,3.0,Andel,2317,Hamar
Sagveien 101,6400000,126,,1983.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294740127,50793,59.8161626,10.7783476,13/03/2023,,Eier (Selveier),1414,Trollåsen
Sentrumsvegen 39,1500000,68,,1977.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294740016,22058,58.2669824,7.9741294,13/03/2023,3.0,Andel,4700,Vennesla
Gjerivegen 14F,4950000,79,4.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294740031,62658,60.072498,11.037858,13/03/2023,5.0,Eier (Selveier),2022,Gjerdrum
Uranusveien 98,3450000,132,4.0,1987.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294739681,26136,59.7640227,10.0303543,13/03/2023,3.0,Eier (Selveier),3055,Krokstadelva
Åkragata 26,2990000,55,3.0,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294738906,54363,58.9620291,5.7567832,13/03/2023,1.0,Eier (Selveier),4015,Stavanger
Tangsprellvegen 4,4890000,96,4.0,2012.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294737865,50937,69.6850973,18.8124959,13/03/2023,,Eier (Selveier),9104,Kvaløya
