address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Vestlundveien 24E,3890000,57,2.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299548734,68245,60.362098,5.288595,19/04/2023,3.0,Eier (Selveier),5145,Fyllingsdalen
Traneveien 12,11990000,220,6.0,1981.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=272317845,54500,59.1043545,10.2203019,19/04/2023,,Eier (Selveier),3209,Sandefjord
Refsnesalleen 81 D,2900000,68,,1966.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297696560,42647,59.4450426,10.6185429,19/04/2023,3.0,Andel,1518,Moss
Kolbrækveien 71,2390000,105,3.0,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299504940,22761,59.8081194,9.9000842,19/04/2023,1.0,Eier (Selveier),3303,Hokksund
Røyksoppvegen 16,3990000,96,4.0,2019.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=299351916,41562,63.474934,10.961515,19/04/2023,,Eier (Selveier),7506,Stjørdal
Hangursvegen 42,2900000,70,2.0,1977.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299256222,41428,60.628336,6.39634,19/04/2023,,Andel,5704,Voss
Solstrandvegen 137B,4790000,108,4.0,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299483337,44351,69.6303549,18.9560926,19/04/2023,2.0,Eier (Selveier),9020,Tromsdalen
Gamle Bjørntvedtveg 17,3650000,231,4.0,1952.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299549546,15800,59.1867265,9.6028129,19/04/2023,,Eier (Selveier),3734,Skien
Dykjelveien 6,9250000,232,8.0,1933.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299410132,39870,58.9002675,5.736172,19/04/2023,,Eier (Selveier),4032,Stavanger
Bjønnveien 5,7700000,166,,2013.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=260013760,46385,59.7629879,10.4024541,19/04/2023,,Eier (Selveier),3440,Røyken
Stokkbekken 165,3990000,71,3.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299548898,56197,63.414653,10.481998,19/04/2023,1.0,Eier (Selveier),7048,Trondheim
Madlasandnes 140B,7150000,147,4.0,1983.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299512659,48639,58.9349294,5.6368365,19/04/2023,3.0,Eier (Selveier),4045,Hafrsfjord
Eliløkken 17,3190000,81,3.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294088353,39382,63.334142,10.067769,19/04/2023,2.0,Eier (Selveier),7353,Børsa
Skytterlagsveien 19,7000000,318,7.0,1954.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299510614,22012,58.9414327,5.6595581,19/04/2023,3.0,Eier (Selveier),4045,Hafrsfjord
Alstadtunet 68,5690000,124,4.0,1991.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299548370,45887,67.274346,14.466919,19/04/2023,,Eier (Selveier),8071,Bodø
Tennisveien 18P,12900000,129,5.0,2012.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=299548232,100000,59.953077,10.698905,19/04/2023,,Eier (Selveier),777,Oslo
Bjørnevegen 28,7900000,192,6.0,1973.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299548276,41145,60.300098,5.336587,19/04/2023,,Eier (Selveier),5236,Rådal
Kristiansands gate 5,3400000,25,1.0,1955.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299548063,136000,59.938208,10.753234,19/04/2023,5.0,Andel,463,Oslo
Leikvangvegen 48,1790000,37,2.0,1972.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299527471,48378,60.4927941,5.385932,19/04/2023,2.0,Eier (Selveier),5111,Breistein
Gudeberg allé 22 Gamle,1700000,37,1.0,1960.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=295861250,45945,59.206124,10.96775,19/04/2023,2.0,Andel,1632,Fredrikstad
Bergsbakken 14,12500000,231,7.0,1922.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299547657,54112,63.4206461,10.4156097,19/04/2023,2.0,Eier (Selveier),7052,Trondheim
Midtoddveien 26C,6490000,70,3.0,2005.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299547390,92714,59.966516,10.787459,19/04/2023,2.0,Eier (Selveier),494,Oslo
Lille Damsgårdsveien 37B,4490000,289,,1919.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=293076203,15536,60.3862004,5.2945573,19/04/2023,,Eier (Selveier),5162,Laksevåg
Figgjogata 25,8750000,230,,1929.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299506026,38043,58.962555,5.7502396,19/04/2023,4.0,Eier (Selveier),4015,Stavanger
Sørlandsvegen 20A,1550000,62,3.0,1954.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298680008,25000,66.22493,13.608463,19/04/2023,1.0,Eier (Selveier),8640,Hemnesberget
Nannestadvegen 4,5600000,346,,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299546895,16184,60.1140236,11.0247103,19/04/2023,,Eier (Selveier),2034,Holter
Kongsvegen 15A,6990000,133,,,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299546484,52556,60.880963,10.945577,19/04/2023,,Eier (Selveier),2380,Brumunddal
Markabygdvegen 325,1800000,162,4.0,1972.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299410554,11111,63.4172759,10.6308903,19/04/2023,,Eier (Selveier),7560,Vikhammer
Hetlevikåsen 41,3150000,82,3.0,1969.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=298754839,38414,60.3520831,5.2282378,19/04/2023,2.0,Eier (Selveier),5173,Loddefjord
Sjømarkvegen 27,3990000,139,7.0,2012.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299545825,28705,63.7260471,11.2581815,19/04/2023,,Eier (Selveier),7606,Levanger
Svelvikveien 492,1949000,55,3.0,1935.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299397764,35436,59.694347,10.303073,19/04/2023,1.0,Eier (Selveier),3037,Drammen
Lauritz Hervigs vei 115C,2100000,53,2.0,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299405376,39622,59.7140851,10.2246488,19/04/2023,5.0,Andel,3035,Drammen
Haldenveien,1600000,126,,1942.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299544424,12698,59.3331098,11.4261589,19/04/2023,,Eier (Selveier),1068,Degernes
Kilenveien 40,4200000,42,2.0,2017.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299268243,100000,59.907041,10.623805,19/04/2023,2.0,Eier (Selveier),1366,Lysaker
Vannverksveien 34B,1890000,51,2.0,1958.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299545504,37058,59.294553,11.114787,19/04/2023,2.0,Andel,1727,Sarpsborg
Sandakerveien 67 C,3700000,37,2.0,1939.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299545466,100000,59.940577,10.770865,19/04/2023,4.0,Aksje,477,Oslo
Rosenbergsgaten 23,2290000,24,,1936.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299545245,95416,60.3895458,5.3195572,19/04/2023,1.0,Eier (Selveier),5015,Bergen
Heggelibakken 10,24500000,339,,1906.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299037098,72271,59.9400127,10.6932237,19/04/2023,,Eier (Selveier),374,Oslo
Sverre Iversens vei 1,3000000,97,3.0,1976.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=288047686,30927,59.97057,10.899122,19/04/2023,5.0,Andel,972,Oslo
Nånesvegen 28,2990000,128,4.0,2015.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=273907175,23359,59.4118829,5.411568,19/04/2023,,Eier (Selveier),5563,Førresfjorden
Stockholmgata 22B,5800000,84,4.0,1899.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293446944,69047,59.927643,10.769585,19/04/2023,1.0,Andel,566,Oslo
Hektors vei 11G,3120000,128,,1969.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=289112597,24375,59.3000516,10.4204236,19/04/2023,,Andel,3123,Tønsberg
Bertels veg 4,3200000,167,,1970.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299544892,19161,59.1964839,9.5361299,19/04/2023,,Eier (Selveier),3731,Skien
Sankt Halvards gate 1M,4990000,72,3.0,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299530762,69305,59.741179,10.217971,19/04/2023,,Eier (Selveier),3015,Drammen
Trudvangveien 41,7300000,95,3.0,1916.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=279135956,76842,59.932399,10.715525,19/04/2023,4.0,Aksje,363,Oslo
Turheisvegen,7590000,141,4.0,,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299544519,53829,62.461332,6.379516,19/04/2023,2.0,Eier (Selveier),6011,Ålesund
Blokkhusgata 1,2890000,54,2.0,2012.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294201556,53518,58.1464715,8.0108893,19/04/2023,1.0,Eier (Selveier),4608,Kristiansand S
Nordbergveien 52C,3600000,112,5.0,2018.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299544317,32142,59.261493,11.132482,19/04/2023,2.0,Eier (Selveier),1738,Borgenhaugen
Marviksveien 87,5390000,167,,1947.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=257056865,32275,58.1505882,8.022982,19/04/2023,,Eier (Selveier),4632,Kristiansand S
Surnadalsøra 7A,1590000,274,,1921.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299544186,5802,62.971875,8.670594,19/04/2023,,Eier (Selveier),6652,Surnadal
Brugata 28B,1750000,71,3.0,1999.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299543656,24647,59.3014429,9.1007205,19/04/2023,1.0,Eier (Selveier),3825,Lunde
Gartnerjordet 21,1350000,58,2.0,1974.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=264719337,23275,69.666551,29.975344,19/04/2023,2.0,Andel,9910,Bjørnevatn
Bjørndalsskogen 71,2000000,53,2.0,1975.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299508061,37735,60.3452474,5.2410887,19/04/2023,2.0,Andel,5170,Bjørndalstræ
