address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Sørli terrasse 19,6200000,147,5.0,1962.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301945113,42176,59.9203194,10.9699586,06/05/2023,1.0,Eier (Selveier),1473,Lørenskog
Gamleveien 195D,3390000,53,2.0,1961.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302097825,63962,59.927753,10.995863,06/05/2023,1.0,Andel,1474,Lørenskog
Torstadbakken 26C,7400000,81,,2018.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=296995301,91358,59.860519,10.477453,06/05/2023,2.0,Eier (Selveier),1395,Hvalstad
Langmyrgrenda 37 C,16950000,174,5.0,1963.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302118969,97413,59.965848,10.748174,06/05/2023,,Eier (Selveier),861,Oslo
Kalkbrennerveien 25,16500000,246,,1968.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301973786,67073,59.930392,10.584045,06/05/2023,2.0,Eier (Selveier),1362,Hosle
Kranveien 31,4000000,69,3.0,1963.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302118536,57971,59.902906,10.84376,06/05/2023,4.0,Andel,684,Oslo
Tjørnanuten 11,4190000,108,5.0,2014.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301999445,38796,58.8120162,5.7362886,06/05/2023,,Eier (Selveier),4324,Sandnes
Hardangerfjordvegen 600,1690000,57,3.0,1949.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301903008,29649,60.3858631,6.1993248,06/05/2023,2.0,Eier (Selveier),5610,Øystese
Ravnåsveien 85,3500000,65,3.0,1984.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=296178263,53846,59.838157,10.788408,06/05/2023,3.0,Andel,1254,Oslo
Ravnåsveien 91,3290000,65,3.0,1984.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302112486,50615,59.837951,10.789021,06/05/2023,3.0,Andel,1254,Oslo
Harstadrøet 48,4750000,156,5.0,2019.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=291429854,30448,60.140135,11.013874,06/05/2023,2.0,Eier (Selveier),2034,Holter
Terningbekk 2,11500000,116,3.0,1891.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302061777,99137,59.912018,10.708639,06/05/2023,2.0,Eier (Selveier),272,Oslo
Torridalsveien 87,3750000,104,4.0,1935.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301955235,36057,58.1601984,7.9940838,06/05/2023,1.0,Eier (Selveier),4630,Kristiansand S
Granliveien 12,8750000,257,6.0,1982.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=259115314,34046,59.944005,10.926802,06/05/2023,3.0,Eier (Selveier),1086,Oslo
Leirskallsvingen 9,7100000,128,,1950.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302112028,55468,59.860685,10.827475,06/05/2023,,Andel,1164,Oslo
Østlia 72,3650000,110,,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302111995,33181,60.8162505,11.0768268,06/05/2023,,Eier (Selveier),2319,Hamar
Nye Sandviksveien 23,5900000,91,3.0,1991.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=295576475,64835,60.400821,5.322646,06/05/2023,3.0,Andel,5032,Bergen
Revebjelleveien 10,2100000,67,,2004.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302108161,31343,59.4110888,10.6938435,06/05/2023,2.0,Andel,1529,Moss
Linderudveien 11,3800000,70,3.0,1965.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302069861,54285,59.941763,10.841692,06/05/2023,2.0,Eier (Selveier),594,Oslo
Vedenveien 25,3090000,278,,1950.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302055487,11115,59.1346813,11.4445656,06/05/2023,2.0,Eier (Selveier),1791,Tistedal
Kongeveien 85A,2980000,113,5.0,2008.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301928220,26371,59.4066897,10.4622207,06/05/2023,1.0,Andel,3188,Horten
Vestliveien 20A,4300000,47,2.0,1979.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301944996,91489,59.938685,10.642248,06/05/2023,3.0,Andel,750,Oslo
Fjærholmveien 76,6150000,142,,1951.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302101195,43309,59.2308442,10.4582131,06/05/2023,,Eier (Selveier),3132,Husøysund
Myrbakken 6D,2350000,100,4.0,2006.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302100002,23500,65.8272739,13.2210383,06/05/2023,,Andel,8661,Mosjøen
