address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Vikåsvegen 34,2850000,115,,1916.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=254086854,24782,63.4786407,10.8561981,09/05/2023,2.0,Eier (Selveier),7512,Stjørdal
Sommerfjøsvollen 12,2990000,163,6.0,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=273801148,18343,63.077743,7.7719416,09/05/2023,,Eier (Selveier),6520,Frei
Granlivegen 29D,1990000,116,5.0,1971.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=293147330,17155,58.2762833,7.9792139,09/05/2023,,Andel,4707,Vennesla
Ørnahaugen 23,3000000,77,3.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302516757,38961,60.3515571,5.2867648,09/05/2023,2.0,Andel,5144,Fyllingsdalen
Nordåsgrenda 66,3800000,105,4.0,1980.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302523900,36190,60.3087229,5.3240807,09/05/2023,2.0,Andel,5235,Rådal
Kruses gate 1a,15900000,202,7.0,1893.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302538673,78712,59.917637,10.712902,09/05/2023,,Andel,263,Oslo
Damsgårdsveien 105,4290000,79,,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302538678,54303,60.38278,5.316597,09/05/2023,2.0,Eier (Selveier),5058,Bergen
Kamfjordveien 18B,3950000,142,,2012.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302538538,27816,59.1309032,10.2544373,09/05/2023,,Eier (Selveier),3235,Sandefjord
Rømmesveien 8,2950000,276,5.0,1972.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301941434,10688,63.8724607,9.8822815,09/05/2023,2.0,Eier (Selveier),7168,Lysøysundet
Eilert Sundts gate 31,19500000,146,6.0,1898.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302393797,133561,59.92209,10.718892,09/05/2023,1.0,Eier (Selveier),259,Oslo
Skytterveien 30B,1750000,111,5.0,1975.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302441199,15765,63.11797,7.700527,09/05/2023,,Andel,6514,Kristiansund N
Grønebrekka 1,4950000,175,5.0,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302505409,28285,60.4450045,5.2160559,09/05/2023,2.0,Eier (Selveier),5306,Erdal
Postvegen 19,2190000,207,,1955.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302535340,10579,59.4818097,6.2537279,09/05/2023,3.0,Eier (Selveier),4230,Sand
Fantoftvegen 57D,11130000,121,4.0,2023.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302526936,91983,60.342678,5.350672,09/05/2023,2.0,Eier (Selveier),5072,Bergen
Torsnesveien 22 Gamle,6000000,150,,1914.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302474720,40000,59.1973031,10.9700465,09/05/2023,,Eier (Selveier),1630,Fredrikstad
Vognstølen 18G,2690000,45,2.0,1959.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300774392,59777,60.3697776,5.3637726,09/05/2023,2.0,Andel,5096,Bergen
Morgedalsvegen 43,4890000,66,,1992.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=290506132,74090,59.939093,10.671229,09/05/2023,2.0,Eier (Selveier),378,Oslo
Jacob Aalls gate 17B,10900000,86,3.0,1928.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302534844,126744,59.928846,10.718723,09/05/2023,3.0,Aksje,364,Oslo
Felleveien 6,3090000,71,2.0,1985.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302534026,43521,59.7189324,10.2599768,09/05/2023,2.0,Andel,3039,Drammen
St.Croix gate 10F,10700000,360,,1940.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302512069,29722,59.2108583,10.9491403,09/05/2023,,Eier (Selveier),1604,Fredrikstad
Magasinparken 22,7490000,98,4.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302264357,76428,59.715859,10.823583,09/05/2023,1.0,Andel,1423,Ski
Harald Hårfagres gate 20,3190000,42,,1900.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299834048,75952,60.3870117,5.3247647,09/05/2023,1.0,Eier (Selveier),5007,Bergen
Moreneveien 24,5990000,175,,1961.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298651228,34228,59.2248455,10.9467135,09/05/2023,,Eier (Selveier),1605,Fredrikstad
Sjøveien 2 B,4170000,98,,2007.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302341656,42551,67.2994117,14.733197,09/05/2023,,Eier (Selveier),8050,Tverlandet
Åsveien 118,2100000,94,,1981.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301933310,22340,58.8625741,5.7575947,09/05/2023,3.0,Andel,4328,Sandnes
Knud Graahs gate 3,4590000,55,2.0,1926.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302532360,83454,59.939663,10.775435,09/05/2023,2.0,Andel,481,Oslo
Strømsbuåsen 13B,1690000,67,,1958.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302531488,25223,58.460012,8.752134,09/05/2023,3.0,Andel,4836,Arendal
Rydningen 27,3200000,73,3.0,1988.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302530929,43835,59.649893,10.827534,09/05/2023,1.0,Andel,1435,Ås
Lars Husmanns gate 7,2120000,55,3.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297481706,38545,59.934185,10.827717,09/05/2023,1.0,Andel,598,Oslo
Klovsteinbakken 3,6490000,226,,1950.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302525718,28716,58.9477977,5.6844058,09/05/2023,,Eier (Selveier),4041,Hafrsfjord
Bekkedalen 19,6490000,321,,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302530154,20218,58.1436085,8.0618633,09/05/2023,,Eier (Selveier),4638,Kristiansand S
Riddervolds gate 3,10900000,102,4.0,1898.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301278928,106862,59.918762,10.722656,09/05/2023,1.0,Eier (Selveier),256,Oslo
Mosseveien 69,4990000,102,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=290500121,48921,59.228846,10.913765,09/05/2023,1.0,Eier (Selveier),1610,Fredrikstad
Måseskjærveien 18,17990000,191,4.0,2002.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302528279,94188,60.4133679,5.3177167,09/05/2023,2.0,Eier (Selveier),5035,Bergen
Skaustranda 52,4650000,128,,2007.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=294495240,36328,59.1017937,10.223525,09/05/2023,,Andel,3209,Sandefjord
Østersunds gate 14B,2490000,35,,1899.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302527756,71142,63.437295,10.4224819,09/05/2023,1.0,Eier (Selveier),7010,Trondheim
Skafstadveien 21,5390000,89,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302526975,60561,59.790498,10.265785,09/05/2023,2.0,Eier (Selveier),3403,Lier
Marcus Thranes gate 13,2900000,21,1.0,1937.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302526790,138095,59.931957,10.761617,09/05/2023,4.0,Andel,473,Oslo
Kvernvollen 5,3990000,261,,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302526672,15287,58.2782921,7.9687206,09/05/2023,,Eier (Selveier),4700,Vennesla
Gildeskålveien 38 A,2980000,85,,1963.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302525597,35058,67.2738317,14.3662389,09/05/2023,1.0,Andel,8003,Bodø
Arbeiderveien 101B,1350000,50,2.0,1960.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302526487,27000,68.4350692,17.398519,09/05/2023,1.0,Andel,8516,Narvik
Michael Krohns gate 103,2390000,40,1.0,2004.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302485831,59750,60.381754,5.3179683,09/05/2023,6.0,Andel,5057,Bergen
Boråsvegen 42-44,7500000,944,,1956.0,Bygård/Flermannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301668608,7944,62.7414712,7.1835204,09/05/2023,,Eier (Selveier),6415,Molde
Skyttergata 23A,3200000,143,,1930.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302525794,22377,62.476738,6.164593,09/05/2023,,Eier (Selveier),6002,Ålesund
Skoghusveien 12,4690000,100,3.0,1994.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302525678,46900,59.725297,10.863014,09/05/2023,,Andel,1400,Ski
Alnagata 18,3100000,40,2.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300597902,77500,59.903346,10.775105,09/05/2023,6.0,Andel,192,Oslo
Ole Guldals gate 1,5650000,288,,1784.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=292776125,19618,62.5754809,11.3901428,09/05/2023,,Eier (Selveier),7374,Røros
Gjerdebakken 42,1780000,143,5.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302353316,12447,58.986244,5.688418,09/05/2023,,Andel,4027,Stavanger
Sponheimveien 5,4300000,121,4.0,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302351511,35537,59.233833,10.941831,09/05/2023,,Eier (Selveier),1613,Fredrikstad
Odins vei 14,7200000,201,,1978.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302524447,35820,59.718208,10.789576,09/05/2023,,Eier (Selveier),1423,Ski
Granåsvegen 4,3390000,82,3.0,1957.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302466648,41341,59.9315228,11.0631851,09/05/2023,1.0,Eier (Selveier),2008,Fjerdingby
Vårliveien 19D,2400000,37,,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294935319,64864,59.377754,10.756234,09/05/2023,2.0,Eier (Selveier),1580,Rygge
Søndre Husebytun 2C,1290000,72,2.0,2009.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302523830,17916,63.36776,10.3428419,09/05/2023,1.0,Andel,7097,Saupstad
Solbergskogen 2B,2250000,72,3.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302523559,31250,59.4990834,10.3010554,09/05/2023,2.0,Andel,3085,Holmestrand
Gangeren 1A,4250000,90,4.0,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298184852,47222,58.8517633,5.7501423,09/05/2023,4.0,Eier (Selveier),4327,Sandnes
Brochmanns gate 3,4350000,53,,1967.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299812677,82075,59.940225,10.763003,09/05/2023,1.0,Eier (Selveier),470,Oslo
Blaklihøgda 3E,4350000,164,4.0,1972.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302522910,26524,63.396142,10.4380161,09/05/2023,1.0,Andel,7036,Trondheim
Fjellvegen 2,6490000,112,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=294566322,57946,60.139065,11.182719,09/05/2023,3.0,Eier (Selveier),2053,Jessheim
Søbyveien 11,4550000,291,,1950.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=236071507,15635,59.8848196,11.5520774,09/05/2023,,Eier (Selveier),1940,Bjørkelangen
Alderslystvegen 10 Vang på,2900000,91,,2015.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302522765,31868,60.870462,11.22662,09/05/2023,,Eier (Selveier),2324,Hedmarken
Bekkevegen 6,5750000,229,,1977.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302522687,25109,58.7821081,5.7301926,09/05/2023,,Eier (Selveier),4355,Kvernaland
Eiksveien 7,5950000,84,5.0,1949.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302522589,70833,59.948621,10.616256,09/05/2023,1.0,Eier (Selveier),1359,Eiksmarka
P.A. Munchs gate 10,16000000,804,,1918.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=270134267,19900,59.4052337,5.2820537,09/05/2023,,Eier (Selveier),5529,Haugesund
Haftornveien 40,4490000,188,,1976.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301944102,23882,59.7566746,9.9727959,09/05/2023,,Eier (Selveier),3053,Steinberg
General Ruges vei 55F,8750000,116,,2011.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302379529,75431,59.881362,10.839654,09/05/2023,,Eier (Selveier),691,Oslo
Presterud alle 21,45000000,446,7.0,1933.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302421042,100896,59.916733,10.583473,09/05/2023,,Eier (Selveier),1357,Bekkestua
Neslia 4D,5700000,77,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293310004,74025,59.917153,10.555638,09/05/2023,1.0,Eier (Selveier),1344,Haslum
Tyttebærveien 38,2790000,98,,1985.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302521146,28469,69.9693114,23.3382248,09/05/2023,,Andel,9514,Alta
Nybyveien 62,4200000,171,,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=290252120,24561,68.2428155,14.5754297,09/05/2023,,Eier (Selveier),8300,Svolvær
Vallefaret 7,4950000,65,3.0,1954.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302473955,76153,59.918648,10.801771,09/05/2023,2.0,Andel,663,Oslo
Nordbyveien 219,2750000,96,3.0,1970.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302472068,28645,59.9686109,11.0066528,09/05/2023,1.0,Andel,2013,Skjetten
Dynekilgata 15,3950000,43,2.0,1967.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302493270,91860,59.930952,10.776633,09/05/2023,5.0,Andel,569,Oslo
Knausen 181,2900000,103,4.0,1978.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=298655688,28155,69.6929261,18.9956601,09/05/2023,2.0,Andel,9018,Tromsø
Øvre Stokkavei 65,6500000,290,7.0,1920.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302493560,22413,58.9647308,5.7009283,09/05/2023,3.0,Eier (Selveier),4022,Stavanger
Paal Bergs vei 44,4890000,94,4.0,1970.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302520164,52021,59.925801,10.485667,09/05/2023,3.0,Andel,1348,Rykkinn
Øverengsmoen 128,790000,134,,1950.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301511995,5895,61.5821291,10.9997612,09/05/2023,,Eier (Selveier),2480,Koppang
Nedrehjellen 2,3500000,217,6.0,1971.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301928461,16129,62.5814222,6.4519081,09/05/2023,,Eier (Selveier),6270,Brattvåg
Ørneveien 60A,5500000,88,,1960.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302497209,62500,59.9280903,10.5869612,09/05/2023,1.0,Eier (Selveier),1357,Bekkestua
Kirkerønningen 3,3250000,136,,1988.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302340482,23897,59.116999,10.395381,09/05/2023,,Eier (Selveier),3145,Tjøme
Merkurstien 10,4455000,114,4.0,1983.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298791280,39078,59.715473,10.16077,09/05/2023,,Eier (Selveier),3033,Drammen
Kaptein Mejlænders gate 1G,2750000,105,4.0,1954.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302473215,26190,58.9775178,5.7124823,09/05/2023,3.0,Andel,4026,Stavanger
Rødbergveien 47,4780000,67,3.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302519580,71343,59.9445168,10.8363945,09/05/2023,1.0,Andel,593,Oslo
Åsveien 17,5950000,214,5.0,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302519260,27803,59.2882221,11.0580499,09/05/2023,3.0,Eier (Selveier),1712,Grålum
Maridalsveien 227C,4500000,55,2.0,1940.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302519019,81818,59.945399,10.763585,09/05/2023,4.0,Andel,467,Oslo
Bregneveien 37,3350000,121,5.0,1974.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298804589,27685,59.6244952,10.3952461,09/05/2023,1.0,Eier (Selveier),3060,Svelvik
Skedsmogata 25,8200000,84,4.0,,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298686101,97619,59.913676,10.786392,09/05/2023,4.0,Eier (Selveier),655,Oslo
Roald Amundsens gate 8,2590000,89,4.0,1936.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=296608650,29101,59.5812997,11.1576018,09/05/2023,1.0,Eier (Selveier),1831,Askim
Sogstiveien 119F,11690000,230,8.0,2011.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=295733806,50826,59.6537404,10.6399303,09/05/2023,3.0,Eier (Selveier),1446,Drøbak
Vinkelveien 20,4500000,312,9.0,1982.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302517374,14423,58.1286756,7.0553057,09/05/2023,3.0,Eier (Selveier),4580,Lyngdal
Håvasteinbakken 7,1790000,36,2.0,2005.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302514877,49722,59.1001425,5.6986277,09/05/2023,2.0,Eier (Selveier),4150,Rennesøy
Håvundvegen 207,3150000,204,5.0,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=297386300,15441,59.1988625,9.6304964,09/05/2023,,Eier (Selveier),3714,Skien
Ankerplassen 16,1930000,40,2.0,1980.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302383217,48250,58.9888438,5.7322007,09/05/2023,3.0,Eier (Selveier),4077,Hundvåg
Seljestadveien 56,3450000,116,,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302516679,29741,68.7885221,16.5323239,09/05/2023,1.0,Andel,9406,Harstad
Brauterstubben 50,7200000,138,6.0,2023.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302515889,52173,59.973219,11.057581,09/05/2023,,Eier (Selveier),2007,Kjeller
Fasanveien 35E,3650000,82,3.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301642666,44512,59.286486,11.091128,09/05/2023,2.0,Eier (Selveier),1711,Sarpsborg
Hallingstadveien 22,8450000,242,,2005.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299226995,34917,59.8132814,10.2630189,09/05/2023,,Eier (Selveier),3406,Tranby
Stærvegen 2,3550000,82,3.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293946737,43292,69.6764776,18.9407666,09/05/2023,1.0,Andel,9015,Tromsø
Åkragata 94,5990000,119,5.0,2015.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302515362,50336,58.9615723,5.7574664,09/05/2023,2.0,Eier (Selveier),4015,Stavanger
Thorstein Stenbeks vei 57,2850000,120,5.0,1981.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302514626,23750,59.6563365,9.6723331,09/05/2023,,Andel,3610,Kongsberg
C. Sundts gate 36,1550000,24,1.0,1965.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302514289,64583,60.3963273,5.3158116,09/05/2023,2.0,Andel,5004,Bergen
Størksvegen 5F,5390000,127,,,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302514277,42440,61.3135596,12.2628773,09/05/2023,,Eier (Selveier),2420,Trysil
Kvislavegen 6,1180000,73,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293323676,16164,63.788787,11.490363,09/05/2023,1.0,Andel,7654,Verdal
Jernbanegata 23 B,850000,77,3.0,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293239865,11038,63.7945753,11.4842456,09/05/2023,1.0,Andel,7650,Verdal
Bøkkerveien 10 C,4000000,35,1.0,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297619747,114285,59.92789,10.795351,09/05/2023,3.0,Eier (Selveier),579,Oslo
Olavs gate 12G,2890000,97,3.0,2001.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302485576,29793,59.0547532,10.0296263,09/05/2023,,Andel,3256,Larvik
Fjelltunveien 1,6990000,211,6.0,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302487164,33127,59.6630257,10.6453632,09/05/2023,2.0,Eier (Selveier),1447,Drøbak
Lilloe-Olsens vei 21,10990000,148,5.0,1939.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302513114,74256,59.953762,10.783567,09/05/2023,2.0,Eier (Selveier),489,Oslo
Rabbenveien 4,2800000,169,5.0,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302374087,16568,67.2629167,15.4232705,09/05/2023,,Eier (Selveier),8200,Fauske
Åsenhagen 3A,2400000,67,3.0,1967.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302349676,35820,60.0140369,11.0333925,09/05/2023,2.0,Andel,2020,Skedsmokorset
Storgata 166,1710000,38,1.0,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=267920513,45000,69.65606,18.962729,09/05/2023,4.0,Andel,9008,Tromsø
Åkragata 52,5950000,118,5.0,2016.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=302511302,50423,58.9618895,5.7569783,09/05/2023,,Eier (Selveier),4015,Stavanger
Kvednadalen 68 Klepp,2450000,55,3.0,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301807955,44545,58.7756687,5.6842957,09/05/2023,3.0,Eier (Selveier),4353,stasjon
Nils Bays vei 38,6320000,64,,1953.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302511056,98750,59.952857,10.741025,09/05/2023,2.0,Andel,876,Oslo
Vallefaret 23,4370000,52,2.0,1954.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298826224,84038,59.920329,10.802989,09/05/2023,4.0,Andel,663,Oslo
Smidsrødveien 73B,5375000,340,6.0,1974.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302510015,15808,59.2378651,10.4268544,09/05/2023,,Eier (Selveier),3120,Nøtterøy
Barlindveien 40,8850000,293,,1967.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=269698036,30204,59.2822449,10.4397514,09/05/2023,,Eier (Selveier),3118,Tønsberg
Brekkeveien 23,1600000,24,1.0,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302502689,66666,59.6539634,10.7877561,09/05/2023,2.0,Andel,1430,Ås
Saudalen 61,4690000,175,5.0,1971.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302340512,26800,60.4785078,5.2613586,09/05/2023,,Eier (Selveier),5124,Morvik
Bratsbergvegen 342,4750000,160,,1967.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298693718,29687,63.3557715,10.4428868,09/05/2023,2.0,Eier (Selveier),7039,Trondheim
