address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Knuts vei 7 Våler i,7750000,205,,2021.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299792924,37804,59.499157,10.853164,02/05/2023,,Eier (Selveier),1592,Østfold
Storgata 159,2200000,186,,1946.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301576295,11827,59.046349,10.055051,02/05/2023,3.0,Eier (Selveier),3262,Larvik
Krakhellevegen,2250000,223,,1991.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300747717,10089,61.124037,4.912916,02/05/2023,2.0,Eier (Selveier),1142,Hardbakke
Laberget 96,6690000,100,3.0,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293843816,66900,58.917237,5.738358,02/05/2023,11.0,Eier (Selveier),4020,Stavanger
Lundaveien 57,6190000,155,4.0,1989.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301500825,39935,59.704831,10.1628366,02/05/2023,3.0,Eier (Selveier),3032,Drammen
Tante Ulrikkes vei 40A,3490000,95,4.0,1970.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300924865,36736,59.960317,10.919313,02/05/2023,3.0,Andel,984,Oslo
Blindernveien 4,6200000,66,3.0,1959.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301511688,93939,59.935342,10.725395,02/05/2023,6.0,Eier (Selveier),361,Oslo
Orreveien 2,2250000,222,,1980.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301579698,10135,59.0999091,9.0480566,02/05/2023,2.0,Eier (Selveier),3750,Drangedal
Øvre Strandgate 35,2350000,31,,1876.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301529744,75806,58.9708736,5.7276309,02/05/2023,3.0,Eier (Selveier),4005,Stavanger
Selma Ellefsens vei 11F,2490000,78,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301578991,31923,59.926552,10.809668,02/05/2023,12.0,Andel,581,Oslo
Jebeveien 11,6590000,140,5.0,1932.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301520323,47071,63.433951,10.43382,02/05/2023,2.0,Eier (Selveier),7043,Trondheim
Ensjøveien 26 A,4750000,67,3.0,1949.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301578290,70895,59.912963,10.791858,02/05/2023,2.0,Eier (Selveier),661,Oslo
Tiurveien 49B,3290000,75,3.0,1991.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297030427,43866,58.9533836,5.6758323,02/05/2023,1.0,Eier (Selveier),4042,Hafrsfjord
Sandeveien 19,5200000,177,5.0,1966.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301575564,29378,59.0176721,5.5935149,02/05/2023,,Eier (Selveier),4071,Randaberg
Svalevegen 21,3850000,163,5.0,1974.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301577611,23619,59.2262834,9.5485989,02/05/2023,,Eier (Selveier),3742,Skien
Øystein Møylas veg 12,3290000,63,,1960.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301573332,52222,63.4056993,10.4029761,02/05/2023,3.0,Eier (Selveier),7031,Trondheim
Verven 3,5990000,71,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301576439,84366,58.14557,8.010886,02/05/2023,2.0,Eier (Selveier),4608,Kristiansand S
Stakkevollvegen 98X,3250000,74,4.0,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=278729238,43918,69.6672507,18.9682963,02/05/2023,5.0,Andel,9010,Tromsø
Kalfarveien 80,2190000,43,,1860.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301575400,50930,60.3860414,5.3492616,02/05/2023,,Andel,5022,Bergen
Prinsengata 4G,3190000,89,3.0,1999.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301483655,35842,63.2889249,9.0872962,02/05/2023,1.0,Eier (Selveier),7200,Kyrksæterøra
Gjærbrøndveien 40,3250000,136,,1962.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301574635,23897,58.3491774,8.5585702,02/05/2023,,Eier (Selveier),4886,Grimstad
Tollbodallmenningen 35,2690000,35,2.0,1959.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=285687413,76857,60.3983947,5.3090196,02/05/2023,,Andel,5005,Bergen
Eikelundveien 21,6500000,92,4.0,1963.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301141448,70652,59.9433,10.801399,02/05/2023,3.0,Eier (Selveier),588,Oslo
Ragnhilds vei 1C,4790000,64,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301376929,74843,59.927167,10.95275,02/05/2023,7.0,Andel,1473,Lørenskog
Semsbyveien 82E,2200000,60,2.0,2002.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301571486,36666,59.2829876,10.3302737,02/05/2023,1.0,Eier (Selveier),3170,Sem
Gaustadveien 4D,4350000,55,2.0,1964.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301572124,79090,59.953984,10.716694,02/05/2023,-1.0,Andel,372,Oslo
Theodor Dahls veg 4C,4100000,94,3.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300861594,43617,58.779642,5.720507,02/05/2023,2.0,Eier (Selveier),4355,Kvernaland
Granåsveien 9,3890000,213,,1984.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301571202,18262,59.1927738,9.9834847,02/05/2023,,Eier (Selveier),3282,Kvelde
Adjunkt Arentz gate vest 5A,2820000,73,3.0,1991.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=288151375,38630,59.213756,9.605128,02/05/2023,1.0,Eier (Selveier),3717,Skien
Søndre Dølibekken 8,2990000,51,2.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301544340,58627,60.134112,11.162836,02/05/2023,4.0,Eier (Selveier),2050,Jessheim
Einarvikgata 5,3100000,63,,1988.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301569217,49206,62.47447,6.1594698,02/05/2023,3.0,Eier (Selveier),6002,Ålesund
Starrmyra 8,2250000,68,2.0,1983.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301507422,33088,63.360359,10.391229,02/05/2023,4.0,Andel,7091,Tiller
Einar Bergs veg 2 C,3325000,88,3.0,2013.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=271312219,37784,63.4636275,11.1137717,02/05/2023,2.0,Eier (Selveier),7520,Hegra
Ullern allé 11,7500000,107,,1983.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301566797,70093,59.927199,10.643613,02/05/2023,2.0,Eier (Selveier),381,Oslo
Kleists gate 4,3490000,65,2.0,1983.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301565717,53692,63.4300856,10.3679219,02/05/2023,4.0,Eier (Selveier),7018,Trondheim
Brushanevegen 29,2650000,104,3.0,1977.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301564146,25480,63.3438381,10.3367505,02/05/2023,1.0,Andel,7082,Kattem
Kalfarveien 20C,4190000,54,,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301563873,77592,60.389643,5.339118,02/05/2023,,Eier (Selveier),5018,Bergen
Rostockgata 82,7190000,54,3.0,2023.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=295988003,133148,59.905099,10.760257,02/05/2023,4.0,Eier (Selveier),194,Oslo
Ingeborg Markens veg 69,5750000,253,5.0,1986.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299523326,22727,63.4010932,10.0790197,02/05/2023,3.0,Eier (Selveier),7070,Bosberg
Vetrlidsallmenningen 25,5790000,90,,1876.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301560435,64333,60.396356,5.328869,02/05/2023,2.0,Eier (Selveier),5014,Bergen
Strandpromenaden 162,3050000,84,3.0,1967.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300251316,36309,59.4252675,10.6304358,02/05/2023,2.0,Andel,1516,Moss
Glassperleveien 115,3190000,66,3.0,2003.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301560379,48333,58.9046966,5.7222569,02/05/2023,2.0,Eier (Selveier),4032,Stavanger
Skipperveien 14,5500000,293,,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301560383,18771,68.2418017,14.5806434,02/05/2023,,Eier (Selveier),8300,Svolvær
Gudridflaten 93,2990000,83,,2002.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301559931,36024,60.2058635,5.4551211,02/05/2023,2.0,Eier (Selveier),5210,Os
Brattåsveien 57,3290000,137,,1959.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301559256,24014,59.1976912,10.3919645,02/05/2023,,Eier (Selveier),3140,Nøtterøy
Rathkes gate 16A,3990000,39,2.0,1903.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300679753,102307,59.921754,10.765354,02/05/2023,1.0,Andel,558,Oslo
Bevervegen 25,6290000,175,7.0,1963.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301558519,35942,60.3018017,5.3344761,02/05/2023,3.0,Eier (Selveier),5236,Rådal
Grorudveien 39C,3750000,72,3.0,1981.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301536424,52083,59.95473,10.878766,02/05/2023,1.0,Andel,976,Oslo
General Laakes vei 4,6490000,123,4.0,1970.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301458687,52764,59.9510911,11.0181287,02/05/2023,2.0,Eier (Selveier),2010,Strømmen
Dåpanveien 40,4600000,135,6.0,2005.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301537917,34074,59.0381281,9.9917501,02/05/2023,2.0,Eier (Selveier),3265,Larvik
Conradis vei 6 A,5100000,80,4.0,1963.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301557585,63750,59.902213,10.529408,02/05/2023,2.0,Andel,1338,Sandvika
Aurfaret 11,4500000,92,,2012.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299667748,48913,59.9282409,11.4473178,02/05/2023,1.0,Eier (Selveier),1930,Aurskog
Rolf Presthus vei 79,7400000,109,4.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301509825,67889,59.769871,10.826105,02/05/2023,3.0,Eier (Selveier),1415,Oppegård
Langengen 2,7990000,87,,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301555549,91839,59.9119854,10.7918509,02/05/2023,4.0,Eier (Selveier),661,Oslo
Sundvorvegen 116,1790000,149,7.0,1928.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301536497,12013,60.18439,5.765804,02/05/2023,3.0,Eier (Selveier),5645,Sævareid
Gubbeskogveien 14,7950000,238,,1962.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=255696887,33403,59.4144116,10.6723175,02/05/2023,,Eier (Selveier),1526,Moss
Jarlsborgveien 3E,21500000,283,8.0,2014.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301523620,75971,59.930753,10.673857,02/05/2023,,Eier (Selveier),377,Oslo
Himmelberget 18B,4200000,91,,2012.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301546660,46153,59.222826,10.9091735,02/05/2023,1.0,Eier (Selveier),1621,Gressvik
Vardeveien 70A,2790000,88,4.0,1966.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301518655,31704,60.340767,5.272198,02/05/2023,4.0,Andel,5141,Fyllingsdalen
Inges gate 26,3990000,65,3.0,1953.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297357996,61384,59.9525616,11.0710645,02/05/2023,2.0,Eier (Selveier),2004,Lillestrøm
Hønsveien 69A,3450000,51,,,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301553278,67647,59.843592,10.458483,02/05/2023,-1.0,Eier (Selveier),1384,Asker
Lavaløkka 20A,7990000,204,6.0,2017.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=287382668,39166,59.7268409,10.3625053,02/05/2023,2.0,Eier (Selveier),3442,Hyggen
Neslia 42,1990000,131,4.0,1977.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300752253,15190,60.0004151,5.984512,02/05/2023,2.0,Andel,5470,Rosendal
Torggata 13,2300000,162,4.0,1947.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=297481990,14197,59.1112423,9.6442011,02/05/2023,2.0,Eier (Selveier),3936,Porsgrunn
Toftes gate 32,8700000,103,5.0,1894.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301440080,84466,59.926838,10.761258,02/05/2023,4.0,Andel,556,Oslo
Saglunden 5,2650000,43,2.0,2017.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301507767,61627,60.207518,10.720318,02/05/2023,3.0,Eier (Selveier),2743,Harestua
Bygdøynesveien 26,17950000,130,4.0,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=261009944,138076,59.901898,10.694223,02/05/2023,1.0,Eier (Selveier),286,Oslo
Holtet 17,3500000,85,4.0,1990.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301539184,41176,59.7310071,10.3279304,02/05/2023,1.0,Andel,3430,Spikkestad
Vettrelia 3,6890000,140,,1967.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301548565,49214,59.8266125,10.4677812,02/05/2023,,Eier (Selveier),1392,Vettre
Mørtelverksbakken 19,5990000,78,4.0,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=291796680,76794,59.935954,10.806934,02/05/2023,2.0,Eier (Selveier),580,Oslo
Prinsegata 17,2190000,86,,1980.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301547618,25465,59.051856,10.030253,02/05/2023,2.0,Andel,3256,Larvik
Såvegen 5,3300000,50,2.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301547439,66000,60.1418928,11.1644994,02/05/2023,1.0,Eier (Selveier),2050,Jessheim
Skogvegen 8A,950000,109,,1970.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=289605746,8715,61.7755552,5.2882764,02/05/2023,,Eier (Selveier),6723,Svelgen
Postveien 140,2190000,65,2.0,1985.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301547150,33692,58.8656715,5.7346439,02/05/2023,4.0,Andel,4317,Sandnes
Mullersgate 21,2290000,42,,,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301547008,54523,61.770726,9.543225,02/05/2023,,Eier (Selveier),2670,Otta
Hegermanns gate 13B,3300000,58,,1922.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301546973,56896,59.934584,10.76634,02/05/2023,2.0,Andel,478,Oslo
Solheimveien 3B,2550000,102,,1991.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301546832,25000,58.2549813,8.3818667,02/05/2023,1.0,Eier (Selveier),4790,Lillesand
Morvikveien 59,3490000,218,3.0,1900.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301546314,16009,60.4682976,5.2780446,02/05/2023,2.0,Eier (Selveier),5122,Morvik
Sondrevegen 2H,13000000,168,4.0,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301546223,77380,59.934752,10.66013,02/05/2023,,Eier (Selveier),378,Oslo
Fridtjof Nansens vei 6A,10950000,118,,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301241287,92796,63.423845,10.35985,02/05/2023,1.0,Eier (Selveier),7020,Trondheim
Engersand Havn 10,1900000,60,,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301534203,31666,59.7336759,10.3020855,02/05/2023,5.0,Andel,3427,Gullaug
Etterstadgata 22,5800000,78,3.0,1951.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301545708,74358,59.908045,10.792881,02/05/2023,3.0,Aksje,658,Oslo
Saturnveien 52,5500000,95,,1967.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301545196,57894,59.3017658,11.1483459,02/05/2023,,Eier (Selveier),1734,Hafslundsøy
Sangenvegen 3,3950000,79,3.0,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300705475,50000,60.7943354,11.0625028,02/05/2023,1.0,Eier (Selveier),2317,Hamar
Sagveien 3,6300000,203,,1988.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=279455144,31034,59.739335,10.597872,02/05/2023,,Eier (Selveier),1454,Fagerstrand
Tranavegen 32,1350000,65,3.0,2004.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300878135,20769,64.0106062,11.5118665,02/05/2023,,Andel,7713,Steinkjer
Bjørnlivegen 19,6450000,261,,1949.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=259512163,24712,59.1327975,9.6636342,02/05/2023,,Eier (Selveier),3917,Porsgrunn
Tastagata 27,3250000,87,4.0,1955.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301432545,37356,58.9778439,5.7165822,02/05/2023,1.0,Eier (Selveier),4007,Stavanger
Godmyrstien 1C,2790000,75,2.0,1952.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301543173,37200,58.9340468,5.7277999,02/05/2023,1.0,Eier (Selveier),4018,Stavanger
Johan Berentsens vei 60,1100000,37,1.0,1933.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297014338,29729,60.391578,5.2818041,02/05/2023,2.0,Eier (Selveier),5163,Laksevåg
Hjorthehaven 50,8750000,180,,1997.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301542686,48611,59.896582,10.489172,02/05/2023,,Eier (Selveier),1336,Sandvika
Kjørrgrova 2,3100000,160,5.0,1943.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=297386199,19375,60.5235354,5.5136943,02/05/2023,2.0,Eier (Selveier),5282,Lonevåg
