address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Arne Garborgs gate 1 A,7190000,138,5.0,1923.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301862631,52101,60.3728262,5.3482032,08/05/2023,,Eier (Selveier),5052,Bergen
Østerudvegen 40,2990000,52,2.0,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301843015,57500,60.079922,11.13809,08/05/2023,2.0,Eier (Selveier),2040,Kløfta
Zetlitz' gate 1A,7890000,88,3.0,1880.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297498440,89659,59.920109,10.741799,08/05/2023,4.0,Andel,165,Oslo
Skuiveien 197,7900000,115,,2021.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302415618,68695,59.907969,10.477556,08/05/2023,,Eier (Selveier),1339,Vøyenenga
Oddenveien 7B,4450000,57,3.0,1962.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302372554,78070,59.895225,10.565977,08/05/2023,2.0,Eier (Selveier),1363,Høvik
Øvre Sætveithagen 40,1200000,50,2.0,2002.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302373692,24000,60.267407,6.236682,08/05/2023,2.0,Eier (Selveier),5627,Jondal
Grefsenveien 5 A,4200000,59,2.0,1933.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302415237,71186,59.941217,10.771401,08/05/2023,3.0,Aksje,482,Oslo
Møllergata 52,525000,11,,,Garasje/Parkering,https://www.finn.no/realestate/homes/ad.html?finnkode=302414626,47727,59.918964,10.751664,08/05/2023,,Eier (Selveier),179,Oslo
Kilenveien 56,7950000,77,,2017.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302414396,103246,59.907258,10.624397,08/05/2023,,Eier (Selveier),1366,Lysaker
Raubekkgata 31,1550000,44,,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302414016,35227,60.801173,11.0339,08/05/2023,4.0,Andel,2316,Hamar
Vallefaret 11,4950000,74,3.0,1953.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302413867,66891,59.918922,10.80209,08/05/2023,4.0,Andel,663,Oslo
Ulvestien 2A,2790000,78,4.0,1970.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302366662,35769,59.416313,10.458685,08/05/2023,2.0,Andel,3188,Horten
Maridalsveien 73A,7000000,59,3.0,1856.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302384905,118644,59.931393,10.755093,08/05/2023,3.0,Eier (Selveier),458,Oslo
Sandakerveien 10L,4100000,35,2.0,1935.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301647131,117142,59.932223,10.758895,08/05/2023,5.0,Andel,473,Oslo
Kirkegata 4,2300000,55,2.0,2004.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302405706,41818,59.1316188,10.2218244,08/05/2023,3.0,Eier (Selveier),3211,Sandefjord
Anne-Kath. Parows veg 33,3990000,60,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302366115,66500,63.36051,10.366574,08/05/2023,5.0,Eier (Selveier),7075,Tiller
Stauperveien 2,4250000,188,6.0,1976.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302407371,22606,59.115038,10.3914943,08/05/2023,1.0,Eier (Selveier),3145,Tjøme
Dragkistelia 26D,2050000,66,,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302411083,31060,59.489016,10.690476,08/05/2023,1.0,Andel,1539,Moss
Ormerudveien 4A,7190000,85,3.0,2017.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302367142,84588,59.81157,10.804581,08/05/2023,5.0,Eier (Selveier),1410,Kolbotn
Thurmanns gate 12A,9700000,105,4.0,1998.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301946704,92380,59.935698,10.752868,08/05/2023,,Eier (Selveier),461,Oslo
Almerket 8,4000000,83,3.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302349483,48192,60.0700118,6.5492102,08/05/2023,2.0,Eier (Selveier),5750,Odda
Øvrefoss 8F,3900000,32,2.0,1939.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302377662,121875,59.927825,10.757338,08/05/2023,2.0,Aksje,555,Oslo
Christian Schous vei 3C,7200000,104,,1995.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=290363328,69230,59.945616,10.800675,08/05/2023,1.0,Eier (Selveier),588,Oslo
Lillebergsvingen 13,5200000,67,3.0,1953.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301526245,77611,59.919246,10.800068,08/05/2023,3.0,Andel,662,Oslo
Smiegata 11,3990000,98,3.0,2003.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301773695,40714,58.7351051,5.6450468,08/05/2023,3.0,Eier (Selveier),4340,Bryne
Ragnhilds vei 1F,3500000,40,2.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301735805,87500,59.927168,10.952291,08/05/2023,5.0,Andel,1473,Lørenskog
Dronning Ingrids plass 1,3300000,36,2.0,1969.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302407527,91666,59.919735,10.781284,08/05/2023,3.0,Andel,576,Oslo
Kristian brenners vei 101,2590000,70,2.0,1979.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302406969,37000,59.7610881,10.1337441,08/05/2023,3.0,Andel,3029,Drammen
Vavollen 30,2950000,178,4.0,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302397429,16573,60.3819077,6.1936391,08/05/2023,2.0,Eier (Selveier),5610,Øystese
Nedre Økland 1,2200000,232,4.0,1950.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301926587,9482,59.6424603,5.3846081,08/05/2023,,Eier (Selveier),5551,Auklandshamn
Bakkehaugveien 8 B,14990000,182,6.0,2017.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302405698,82362,59.950313,10.755789,08/05/2023,,Eier (Selveier),873,Oslo
Lystadgrenda 40,480000,70,,1970.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302398431,6857,60.2899613,11.6794617,08/05/2023,,Eier (Selveier),2100,Skarnes
Kristins vei 20,3500000,48,2.0,1966.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302405874,72916,59.914559,10.833853,08/05/2023,1.0,Andel,669,Oslo
Enerhauggata 3,3750000,40,2.0,1963.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301818806,93750,59.91308,10.767862,08/05/2023,10.0,Andel,651,Oslo
Skippergata 3,2350000,31,,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302231926,75806,59.416329,10.4863999,08/05/2023,3.0,Eier (Selveier),3187,Horten
Pilestredet park 36,5350000,47,2.0,1938.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=302405117,113829,59.920056,10.736596,08/05/2023,4.0,Eier (Selveier),176,Oslo
Øvreskogen 45,6400000,189,,1990.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301951139,33862,59.726864,10.3255991,08/05/2023,,Eier (Selveier),3430,Spikkestad
Langekra 33,5970000,198,,2013.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=286670664,30151,63.3090721,10.1726649,08/05/2023,,Eier (Selveier),7350,Buvika
Svarttjønnheia 162B,2550000,96,,,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=302404614,26562,58.1731851,7.856912,08/05/2023,2.0,Eier (Selveier),4645,Nodeland
