address,price,area,url,lat,lon,date,price_per_m2,postal_code,city
Sandsgårdveien 20,25000 ,170,https://www.finn.no/realestate/lettings/ad.html?finnkode=290415974,58.8372873,5.7255933,06/02/2023,147.0,4318,Sandnes
Rognstadvegen 21,10000 ,100,https://www.finn.no/realestate/lettings/ad.html?finnkode=237991199,60.762317,10.6270149,06/02/2023,100.0,2827,Hunndalen
Frankendalsbakken 9H,8500 ,33,https://www.finn.no/realestate/lettings/ad.html?finnkode=290415052,59.050511,10.0468801,06/02/2023,257.0,3262,Larvik
NORDSETERVEIEN 20C,16000 ,65,https://www.finn.no/realestate/lettings/ad.html?finnkode=174723612,59.878202,10.793346,06/02/2023,246.0,1176,Oslo
Kongens gate 7A,15000 ,42,https://www.finn.no/realestate/lettings/ad.html?finnkode=290411446,67.282272,14.378899,06/02/2023,357.0,8006,Bodø
Storgata 27 B,15000 ,158,https://www.finn.no/realestate/lettings/ad.html?finnkode=290418255,59.2798906,11.0999392,06/02/2023,94.0,1723,Sarpsborg
KOMETVEIEN 15,9000 ,34,https://www.finn.no/realestate/lettings/ad.html?finnkode=284015688,59.263829,10.444068,06/02/2023,264.0,3113,Tønsberg
Trondheimsveien 16A,8800 ,12,https://www.finn.no/realestate/lettings/ad.html?finnkode=276633345,59.91976,10.765391,06/02/2023,733.0,560,Oslo
ØVRE MØLLENBERG GATE 46 B,26970 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=134710512,63.431364,10.412366,06/02/2023,539.0,7014,Trondheim
Jonashagen 10,13500 ,53,https://www.finn.no/realestate/lettings/ad.html?finnkode=290407161,58.828051,5.725462,06/02/2023,254.0,4320,Sandnes
Hellinga 30,22500 ,173,https://www.finn.no/realestate/lettings/ad.html?finnkode=290132391,59.673127,10.801026,06/02/2023,130.0,1434,Ås
Reinslettveien 62,11500 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=146934113,67.2880434,14.4191082,06/02/2023,191.0,8009,Bodø
Sjoargata 2,8000 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=109320833,59.6046607,5.8053549,06/02/2023,133.0,5580,Ølen
Skreksrudvegen 215,11500 ,95,https://www.finn.no/realestate/lettings/ad.html?finnkode=290406315,60.1070636,11.5438405,06/02/2023,121.0,2150,Årnes
Ånnerudskogen,13500 ,56,https://www.finn.no/realestate/lettings/ad.html?finnkode=287965829,59.8344976,10.4079674,06/02/2023,241.0,1383,Asker
Ole Vigs gate 4,19900 ,80,https://www.finn.no/realestate/lettings/ad.html?finnkode=290412077,60.3859197,5.3216926,06/02/2023,248.0,5006,Bergen
Hermelinveien 21,7000 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=290402311,59.253283,10.4770594,06/02/2023,116.0,3124,Tønsberg
St. Hanshaugen 14,13000 ,126,https://www.finn.no/realestate/lettings/ad.html?finnkode=290390661,70.081202,29.731285,06/02/2023,103.0,9803,Vadsø
LABRÅTEN 81,15000 ,146,https://www.finn.no/realestate/lettings/ad.html?finnkode=290401700,59.23577,10.922734,06/02/2023,102.0,1614,Fredrikstad
Nybakveien 46B,12500 ,48,https://www.finn.no/realestate/lettings/ad.html?finnkode=159738458,59.9609201,11.0020666,06/02/2023,260.0,2013,Skjetten
Lausgardsvegen 313,8000 ,85,https://www.finn.no/realestate/lettings/ad.html?finnkode=290392627,60.7241842,10.3218664,06/02/2023,94.0,2860,Hov
Helldalsgrenda 16,14000 ,130,https://www.finn.no/realestate/lettings/ad.html?finnkode=287103892,60.3380501,5.3925639,06/02/2023,107.0,5226,Nesttun
Martin Stokkens veg 38,8000 ,45,https://www.finn.no/realestate/lettings/ad.html?finnkode=289672583,63.3903752,10.3726324,06/02/2023,177.0,7027,Trondheim
Vestre Gate 4,10000 ,70,https://www.finn.no/realestate/lettings/ad.html?finnkode=290396321,58.4611995,8.7638283,06/02/2023,142.0,4836,Arendal
Sportsveien 10A,17000 ,104,https://www.finn.no/realestate/lettings/ad.html?finnkode=290390913,59.2711322,11.0268337,06/02/2023,163.0,1719,Greåker
Nesåsen 22,9000 ,37,https://www.finn.no/realestate/lettings/ad.html?finnkode=290396053,59.8632563,10.4979499,06/02/2023,243.0,1394,Nesbru
AUNEVEGEN 2,20000 ,85,https://www.finn.no/realestate/lettings/ad.html?finnkode=290394683,63.4154882,10.3725498,06/02/2023,235.0,7021,Trondheim
florabakken 6b,13000 ,51,https://www.finn.no/realestate/lettings/ad.html?finnkode=290390490,59.863742,10.79196,06/02/2023,254.0,1162,Oslo
FREDRIKKE QVAMS GATE 3,12500 ,72,https://www.finn.no/realestate/lettings/ad.html?finnkode=266149519,59.923659,10.745052,06/02/2023,173.0,172,Oslo
Kongsvingervegen,10000 ,70,https://www.finn.no/realestate/lettings/ad.html?finnkode=290393158,60.1958,11.574732,06/02/2023,142.0,3029,Oppaker
Nygårdsveien 7A,13500 ,45,https://www.finn.no/realestate/lettings/ad.html?finnkode=249165824,59.948796,10.761438,06/02/2023,300.0,872,Oslo
Ilevollen 9,14000 ,76,https://www.finn.no/realestate/lettings/ad.html?finnkode=290387495,63.428274,10.368306,06/02/2023,184.0,7017,Trondheim
BYEVEGEN 6,5000 ,62,https://www.finn.no/realestate/lettings/ad.html?finnkode=290386522,59.8544691,11.100908,06/02/2023,80.0,2009,Nordby
Elvebakken 17,9000 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=290367379,59.8239577,10.3359085,06/02/2023,225.0,3420,Lierskogen
KARLSTADGATA 13,25000 ,62,https://www.finn.no/realestate/lettings/ad.html?finnkode=290376527,59.924776,10.764387,06/02/2023,403.0,553,Oslo
Hønsveien 7,12000 ,68,https://www.finn.no/realestate/lettings/ad.html?finnkode=131463425,59.8469439,10.4695153,06/02/2023,176.0,1384,Asker
NEDRE RÆLINGSVEG 597,6500 ,80,https://www.finn.no/realestate/lettings/ad.html?finnkode=125150026,59.8774905,11.0851182,06/02/2023,81.0,2009,Nordby
Drammensveien 56,11000 ,57,https://www.finn.no/realestate/lettings/ad.html?finnkode=122460069,59.750328,10.023218,06/02/2023,192.0,3050,Mjøndalen
Sagdalsveien,18000 ,94,https://www.finn.no/realestate/lettings/ad.html?finnkode=220077229,59.9523128,11.0091544,06/02/2023,191.0,2010,Strømmen
Tjuvholmen alle 4,18500 ,41,https://www.finn.no/realestate/lettings/ad.html?finnkode=110811880,59.908707,10.723047,06/02/2023,451.0,252,Oslo
ENGENE 65,12000 ,100,https://www.finn.no/realestate/lettings/ad.html?finnkode=202026572,59.742833,10.218761,06/02/2023,120.0,3015,Drammen
JOHAN SVENDSENS VEI 15,15000 ,78,https://www.finn.no/realestate/lettings/ad.html?finnkode=290265579,59.9633471,10.9977896,06/02/2023,192.0,2013,Skjetten
Dronning Eufemias gate,21000 ,62,https://www.finn.no/realestate/lettings/ad.html?finnkode=261248879,59.9069818,10.7617982,06/02/2023,338.0,196,Oslo
Tostemvegen 122,6000 ,67,https://www.finn.no/realestate/lettings/ad.html?finnkode=290361233,59.2660205,5.2071745,06/02/2023,89.0,4270,Åkrehamn
Jutulstigen 2,24000 ,130,https://www.finn.no/realestate/lettings/ad.html?finnkode=290356358,59.941745,10.961884,06/02/2023,184.0,1463,Fjellhamar
Holtekilveien 9,10500 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=290335928,59.901122,10.598012,06/02/2023,210.0,1368,Stabekk
MIDTRE BORGVIN 12 Bø i,13000 ,120,https://www.finn.no/realestate/lettings/ad.html?finnkode=281292762,59.4014821,9.0745666,06/02/2023,108.0,3800,Telemark
Briskebyveien 15,23000 ,87,https://www.finn.no/realestate/lettings/ad.html?finnkode=290348950,59.921501,10.716465,06/02/2023,264.0,259,Oslo
Kirkegårdsgata 4 A,15500 ,66,https://www.finn.no/realestate/lettings/ad.html?finnkode=290348284,59.921771,10.76344,06/02/2023,234.0,558,Oslo
LURAGATA 33 A,12500 ,71,https://www.finn.no/realestate/lettings/ad.html?finnkode=290303994,58.864485,5.7421124,06/02/2023,176.0,4307,Sandnes
MYNTEVIKVEGEN 124,22500 ,125,https://www.finn.no/realestate/lettings/ad.html?finnkode=169368891,60.2680348,5.2316107,06/02/2023,180.0,5258,Blomsterdalen
Skysetveien 1B,13500 ,64,https://www.finn.no/realestate/lettings/ad.html?finnkode=290324900,59.9991493,10.9283413,06/02/2023,210.0,1481,Hagan
ØVRE LANGGATE 27,11000 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=290324383,59.266689,10.411181,06/02/2023,220.0,3110,Tønsberg
Rolfsbuktveien 18,18000 ,56,https://www.finn.no/realestate/lettings/ad.html?finnkode=290316394,59.8921199,10.6291464,06/02/2023,321.0,1364,Fornebu
Grønland 50,18000 ,87,https://www.finn.no/realestate/lettings/ad.html?finnkode=290311713,59.7435,10.195032,06/02/2023,206.0,3045,Drammen
TOMMELSTADS GATE 18,9000 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=290315657,60.193758,11.999517,06/02/2023,150.0,2212,Kongsvinger
Finstadjordet,15000 ,51,https://www.finn.no/realestate/lettings/ad.html?finnkode=133833975,59.914512,10.968252,06/02/2023,294.0,1475,Finstadjordet
Hvalstadlia 19C,8900 ,30,https://www.finn.no/realestate/lettings/ad.html?finnkode=148652403,59.8573281,10.4583287,06/02/2023,296.0,1395,Hvalstad
Almebakken 27A,18000 ,104,https://www.finn.no/realestate/lettings/ad.html?finnkode=290180285,60.1886114,10.2714095,06/02/2023,173.0,3516,Hønefoss
Hovinveien 37G,25000 ,77,https://www.finn.no/realestate/lettings/ad.html?finnkode=290301900,59.920832,10.791458,06/02/2023,324.0,576,Oslo
Grønnegata 13 A,16900 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=290306431,59.922048,10.729589,06/02/2023,338.0,350,Oslo
Pans Veg 20,3500 ,70,https://www.finn.no/realestate/lettings/ad.html?finnkode=222147848,59.0766814,9.6833454,06/02/2023,50.0,3940,Porsgrunn
Olsrødsvingen 54b,5500 ,125,https://www.finn.no/realestate/lettings/ad.html?finnkode=290296962,59.2770191,10.4496213,06/02/2023,44.0,3150,Tolvsrød
Lillemyrveien 20,15000 ,96,https://www.finn.no/realestate/lettings/ad.html?finnkode=290291507,58.150095,8.022666,06/02/2023,156.0,4632,Kristiansand S
Janaveien 162,9000 ,51,https://www.finn.no/realestate/lettings/ad.html?finnkode=214508105,60.3676284,5.1786313,06/02/2023,176.0,5179,Godvik
Granbakken 17,7800 ,62,https://www.finn.no/realestate/lettings/ad.html?finnkode=278758965,59.643444,9.644847,06/02/2023,125.0,3615,Kongsberg
Tempevegen 6A,4500 ,13,https://www.finn.no/realestate/lettings/ad.html?finnkode=182653514,63.4094965,10.3980336,06/02/2023,346.0,7031,Trondheim
Enneveien 2,12000 ,90,https://www.finn.no/realestate/lettings/ad.html?finnkode=290285710,59.50255,10.210248,06/02/2023,133.0,3089,Holmestrand
Bogstadveien 9A,7300 ,75,https://www.finn.no/realestate/lettings/ad.html?finnkode=161670049,59.924823,10.724986,06/02/2023,97.0,352,Oslo
Heia 48,16000 ,42,https://www.finn.no/realestate/lettings/ad.html?finnkode=289226951,59.919532,10.695809,06/02/2023,380.0,268,Oslo
Stuttvegen 2 c,9200 ,30,https://www.finn.no/realestate/lettings/ad.html?finnkode=98910772,59.8583917,10.7910084,06/02/2023,306.0,1162,Oslo
Kalfarlien 14,11000 ,45,https://www.finn.no/realestate/lettings/ad.html?finnkode=196092916,60.3889012,5.3434381,06/02/2023,244.0,5022,Bergen
Prestegårdsvegen 9,25000 ,500,https://www.finn.no/realestate/lettings/ad.html?finnkode=283506179,60.8751695,11.5618158,06/02/2023,50.0,2414,Elverum
MARIDALSVEIEN 209 B,20000 ,1000,https://www.finn.no/realestate/lettings/ad.html?finnkode=289630285,59.94303,10.763442,06/02/2023,20.0,469,Oslo
Bjerkealléen 32,12000 ,53,https://www.finn.no/realestate/lettings/ad.html?finnkode=193615372,59.8218254,10.3780913,06/02/2023,226.0,1385,Asker
Holtegutua 36,12000 ,64,https://www.finn.no/realestate/lettings/ad.html?finnkode=290274608,60.1599763,11.1340984,06/02/2023,187.0,2067,Jessheim
Skovveien 5,8200 ,145,https://www.finn.no/realestate/lettings/ad.html?finnkode=290275517,59.916301,10.7165,06/02/2023,56.0,257,Oslo
Snarefjellet,16000 ,57,https://www.finn.no/realestate/lettings/ad.html?finnkode=290274107,59.9949945,10.9237632,06/02/2023,280.0,1481,Hagan
TIDEMANDS GATE 3,13000 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=185108487,60.3995565,5.3061807,06/02/2023,325.0,5005,Bergen
EIKSVEGEN 39,22500 ,220,https://www.finn.no/realestate/lettings/ad.html?finnkode=290266769,60.1556601,11.0442436,06/02/2023,102.0,2034,Holter
Nordeidedalen 8,15000 ,100,https://www.finn.no/realestate/lettings/ad.html?finnkode=166881418,60.3168937,5.2779666,06/02/2023,150.0,5251,Søreidgrend
KONGEVEIEN 175,20500 ,192,https://www.finn.no/realestate/lettings/ad.html?finnkode=290259013,59.7095858,10.7727392,06/02/2023,106.0,1407,Vinterbro
Colletts gate 33,8000 ,12,https://www.finn.no/realestate/lettings/ad.html?finnkode=245245574,59.92707,10.73827,06/02/2023,666.0,169,Oslo
Landfalløya 38 B,12500 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=290263935,59.7486107,10.1702731,06/02/2023,250.0,3023,Drammen
Råstadveien 66,11500 ,120,https://www.finn.no/realestate/lettings/ad.html?finnkode=290244148,59.1474518,10.2502718,06/02/2023,95.0,3228,Sandefjord
Sannervegen 26,15500 ,125,https://www.finn.no/realestate/lettings/ad.html?finnkode=290234188,60.723933,11.1943207,06/02/2023,124.0,2335,Stange
Skytterveien,13990 ,63,https://www.finn.no/realestate/lettings/ad.html?finnkode=220782664,60.4237289,5.3120245,06/02/2023,222.0,5038,Bergen
Hauene 10,9800 ,87,https://www.finn.no/realestate/lettings/ad.html?finnkode=290251475,58.4649758,8.776006,06/02/2023,112.0,4844,Arendal
Torudveien 245,18000 ,232,https://www.finn.no/realestate/lettings/ad.html?finnkode=289998954,59.657618,11.061137,06/02/2023,77.0,1820,Spydeberg
Ladegårdsgaten 37,11000 ,26,https://www.finn.no/realestate/lettings/ad.html?finnkode=290249766,60.4023136,5.3262172,06/02/2023,423.0,5033,Bergen
BLÅBÆRVEIEN 23 B,13500 ,130,https://www.finn.no/realestate/lettings/ad.html?finnkode=161875477,59.2785368,11.0522442,06/02/2023,103.0,1715,Yven
