address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Plassen 19,2300000,46,,1929.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300714074,50000,61.231356,7.098767,04/05/2023,,Eier (Selveier),6856,Sogndal
Ragnvald Westbøes gate 1,2590000,88,3.0,2011.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301826973,29431,59.4084264,5.3296673,04/05/2023,3.0,Eier (Selveier),5534,Haugesund
Våkleivbakken 60,6650000,136,4.0,1983.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301813278,48897,60.3272972,5.2877484,04/05/2023,2.0,Eier (Selveier),5155,Bønes
Valløveien 8B,4350000,109,4.0,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301784576,39908,59.2748039,10.4563015,04/05/2023,,Eier (Selveier),3151,Tolvsrød
Grevinneveien 21,4100000,103,6.0,1951.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301727566,39805,59.278985,10.4225203,04/05/2023,2.0,Eier (Selveier),3117,Tønsberg
Øvre Storgate 134,4790000,73,3.0,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301806566,65616,59.748564,10.176921,04/05/2023,1.0,Eier (Selveier),3018,Drammen
Slåttvegen 45,5390000,178,8.0,1988.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301854639,30280,60.8088183,11.3462656,04/05/2023,,Eier (Selveier),2340,Løten
Tomtegata 10A,3450000,37,2.0,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301791404,93243,59.740924,10.216343,04/05/2023,3.0,Eier (Selveier),3015,Drammen
Jupiters vei 11,4450000,186,,1976.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301855118,23924,70.6888508,23.6922936,04/05/2023,,Eier (Selveier),9602,Hammerfest
Nordraaks vei 13A,13750000,268,,1990.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301853438,51305,59.91394,10.627061,04/05/2023,,Eier (Selveier),1369,Stabekk
Wilhelmsmyrvegen 1 A,3090000,71,3.0,1962.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301787962,43521,63.355089,10.353352,04/05/2023,1.0,Andel,7088,Heimdal
Hustuftene 17A,2200000,48,2.0,1974.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301657558,45833,58.9431251,5.6876023,04/05/2023,1.0,Andel,4041,Hafrsfjord
Odden 1B,5390000,87,3.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301511755,61954,58.338615,8.59359,04/05/2023,2.0,Eier (Selveier),4876,Grimstad
Kvernslåttvegen 17,3990000,65,3.0,2005.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301804310,61384,60.2984898,5.3125907,04/05/2023,3.0,Eier (Selveier),5237,Rådal
Blålyngveien 38,7290000,204,7.0,1997.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301850147,35735,58.9978115,5.6511321,04/05/2023,,Eier (Selveier),4072,Randaberg
Alstadenga 16 A,4980000,115,,2004.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301818292,43304,67.2732494,14.4650923,04/05/2023,,Eier (Selveier),8071,Bodø
Ovenbakken 12A,4400000,53,2.0,1967.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301849835,83018,59.9411449,10.6067184,04/05/2023,1.0,Andel,1361,Østerås
Huldreveien 37,3290000,65,2.0,1969.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301813758,50615,59.8217495,10.4298279,04/05/2023,-2.0,Eier (Selveier),1388,Borgen
Julianus Holms veg 20,2790000,29,2.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301674302,96206,63.4434473,10.4591735,04/05/2023,4.0,Eier (Selveier),7041,Trondheim
Gangsåsveien 37,5000000,237,,1988.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301849011,21097,68.7914145,16.5585129,04/05/2023,,Eier (Selveier),9408,Harstad
Selvbyggerveien 193B,14590000,272,6.0,1992.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=292258131,53639,59.944173,10.825284,04/05/2023,,Eier (Selveier),591,Oslo
Blåbærdalen 46,1990000,139,,2016.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301845160,14316,63.126864,7.801336,04/05/2023,,Andel,6518,Kristiansund N
Rødtvetveien 22,3150000,39,1.0,1961.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301708399,80769,59.953053,10.859582,04/05/2023,7.0,Andel,955,Oslo
Fasanveien 35E,3650000,82,3.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301642666,44512,59.286486,11.091128,04/05/2023,2.0,Eier (Selveier),1711,Sarpsborg
Vestlisvingen 72,2850000,64,2.0,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301847862,44531,59.96973,10.924874,04/05/2023,1.0,Eier (Selveier),969,Oslo
Lumbertoppen 15,4100000,82,,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301847391,50000,58.123468,7.964688,04/05/2023,1.0,Eier (Selveier),4621,Kristiansand S
Hagvågen 1,2400000,177,5.0,1972.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301829816,13559,68.256587,13.783421,04/05/2023,2.0,Eier (Selveier),8360,Bøstad
Leitevegen 26,4850000,151,5.0,1962.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301845915,32119,61.2346559,7.0996865,04/05/2023,,Eier (Selveier),6856,Sogndal
Ulstadløkkveien 24,2590000,44,,1918.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301844369,58863,63.4384098,10.4266815,04/05/2023,2.0,Andel,7067,Trondheim
Sigurd Østliens veg 14B,2200000,82,,1996.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=285876952,26829,60.7219796,10.61502,04/05/2023,,Eier (Selveier),2830,Raufoss
Myrvegen 16B,2250000,76,3.0,1970.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301824264,29605,65.8261897,13.2204127,04/05/2023,3.0,Andel,8661,Mosjøen
Buøy Ring 47,3390000,96,5.0,1955.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301842519,35312,58.9877494,5.7367726,04/05/2023,2.0,Eier (Selveier),4077,Hundvåg
Skaustuløkka 8,6000000,235,7.0,1978.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301842506,25531,59.1333542,10.2584134,04/05/2023,2.0,Eier (Selveier),3218,Sandefjord
Damstredet 12C,14000000,148,5.0,1847.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299650601,94594,59.919861,10.74765,04/05/2023,,Eier (Selveier),177,Oslo
Styrmannsvegen 2,2100000,102,4.0,1972.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=277591124,20588,69.6870235,18.9496056,04/05/2023,1.0,Andel,9014,Tromsø
NORDLIVEIEN 2,1100000,166,,1963.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301608612,6626,69.1548047,18.1709157,04/05/2023,,Eier (Selveier),9310,Sørreisa
Teglverkstunet 5B,1990000,28,,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301840672,71071,63.415212,10.450331,04/05/2023,3.0,Andel,7069,Trondheim
Kneiken 2,3100000,94,,1954.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301840684,32978,62.4735243,6.1841905,04/05/2023,2.0,Eier (Selveier),6007,Ålesund
P.A. Munchs gate 5,4250000,65,,1954.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301796656,65384,63.4137642,10.4023845,04/05/2023,2.0,Andel,7030,Trondheim
Sandslimarka 265,3600000,63,3.0,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301816371,57142,60.295889,5.280757,04/05/2023,1.0,Eier (Selveier),5254,Sandsli
Uvdalsvegen,900000,155,,1941.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301527388,5806,60.269492,8.735123,04/05/2023,,Eier (Selveier),1270,Uvdal
Snøhvitvegen 1,2500000,134,4.0,1975.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301667635,18656,60.2058577,11.9753054,04/05/2023,,Andel,2212,Kongsvinger
Agentgaten 3,4950000,73,,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301776539,67808,59.212646,10.936272,04/05/2023,,Eier (Selveier),1607,Fredrikstad
Rødbergveien 120E,7200000,83,3.0,1983.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301838517,86746,59.944853,10.835831,04/05/2023,,Andel,593,Oslo
Edvard Munchs vei 51,3330000,58,,1982.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301711876,57413,59.935993,10.915705,04/05/2023,,Eier (Selveier),1063,Oslo
Kurlandstien 6,4500000,121,4.0,1979.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301838184,37190,59.941411,10.891922,04/05/2023,3.0,Andel,1052,Oslo
Elvegata 43,11800000,177,,2010.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301536122,66666,59.962426,11.0320515,04/05/2023,,Eier (Selveier),2003,Lillestrøm
Rådhusgata 5,2090000,77,3.0,1946.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301675987,27142,63.686606,9.665057,04/05/2023,2.0,Eier (Selveier),7130,Brekstad
Bergheimsvegen 32,3990000,78,3.0,1998.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301829088,51153,63.408024,10.456329,04/05/2023,2.0,Eier (Selveier),7049,Trondheim
Folke Bernadottes vei 32,4450000,52,2.0,1964.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301829382,85576,59.963154,10.737327,04/05/2023,3.0,Andel,862,Oslo
Nesvegen 28B,3390000,129,,1894.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301837090,26279,58.2742976,7.9634656,04/05/2023,,Eier (Selveier),4700,Vennesla
Sørvangen 14F,14850000,152,5.0,2020.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=299332650,97697,59.917133,10.650801,04/05/2023,,Eier (Selveier),282,Oslo
Bryggetorget 11,11500000,100,3.0,1989.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301836597,115000,59.910001,10.724348,04/05/2023,3.0,Eier (Selveier),250,Oslo
K.O. Thornæs' veg 16,3190000,80,4.0,1966.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301683241,39875,63.405169,10.43871,04/05/2023,2.0,Andel,7033,Trondheim
Torgny Segerstedts vei 178,2590000,91,,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301834263,28461,60.345933,5.2942611,04/05/2023,,Andel,5143,Fyllingsdalen
Rystene 8 A,2300000,75,3.0,2001.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301833931,30666,62.1867259,6.0899848,04/05/2023,,Eier (Selveier),6160,Hovdebygda
SVAEBAKKEN 8,4990000,119,3.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301819898,41932,59.4347905,10.666747,04/05/2023,1.0,Eier (Selveier),1532,Moss
Haukedalen 138,3650000,107,4.0,1984.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301826185,34112,60.4628422,5.2957714,04/05/2023,2.0,Andel,5121,Ulset
Løypeveien 1 b,6150000,82,4.0,1954.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301662684,75000,59.895599,10.842157,04/05/2023,1.0,Andel,685,Oslo
Freserveien 7,3890000,66,3.0,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=270124780,58939,59.902654,10.78573,04/05/2023,2.0,Andel,195,Oslo
Sementvegen 2,2090000,172,4.0,1956.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=297637383,12151,59.0592909,9.6874802,04/05/2023,1.0,Eier (Selveier),3950,Brevik
Fritz Smiths gate 11,1075000,40,2.0,1880.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=288892984,26875,58.6218313,8.9311473,04/05/2023,1.0,Eier (Selveier),4900,Tvedestrand
Oppestølen 42,5400000,200,7.0,2009.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301832190,27000,59.7577404,5.4558489,04/05/2023,,Eier (Selveier),5412,Stord
Trolldalsveien 22,12000000,377,,2023.0,Tomter,https://www.finn.no/realestate/homes/ad.html?finnkode=301832024,31830,59.91002,10.854649,04/05/2023,,Eier (Selveier),672,Oslo
Ivar Kinns vei 9,3300000,164,,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301495338,20121,59.2895684,11.0919665,04/05/2023,,Eier (Selveier),1710,Sarpsborg
Furulund terrasse 10,5990000,283,,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301831899,21166,59.0550916,9.691895,04/05/2023,,Eier (Selveier),3950,Brevik
Skoglygata 4B,2090000,44,2.0,1969.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301806922,47500,59.7446981,10.0116288,04/05/2023,2.0,Eier (Selveier),3050,Mjøndalen
Bjarne Haugens gate 42,1755000,26,1.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301823729,67500,59.917345,10.951737,04/05/2023,5.0,Andel,1475,Finstadjordet
Løkkegata 10,3900000,85,3.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301769733,45882,61.1189042,10.455649,04/05/2023,1.0,Andel,2615,Lillehammer
Kvartsvegen 14A,5200000,89,4.0,1994.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301763170,58426,59.9349244,11.0564165,04/05/2023,1.0,Eier (Selveier),2008,Fjerdingby
Rådhusgata 6,5225000,111,4.0,1998.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299276466,47072,59.745635,10.203115,04/05/2023,3.0,Andel,3016,Drammen
Syd Georgiagata 20,2250000,48,3.0,1953.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301830430,46875,59.1381009,10.2077225,04/05/2023,2.0,Andel,3238,Sandefjord
Jupiterveien 178,2890000,105,4.0,1977.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297325025,27523,59.7608204,10.0366822,04/05/2023,1.0,Andel,3055,Krokstadelva
Magnus' gate 1A,7180000,91,3.0,1898.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301728380,78901,59.910851,10.773324,04/05/2023,2.0,Andel,650,Oslo
Kristiansands gate 1,2500000,33,,1933.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301829518,75757,59.938103,10.753049,04/05/2023,1.0,Aksje,463,Oslo
Hylliveien 25,2350000,79,,1990.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300862705,29746,59.6176676,11.0762405,04/05/2023,,Andel,1820,Spydeberg
Gartveien 370,2650000,189,,1961.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301829241,14021,63.640732,9.5143019,04/05/2023,,Eier (Selveier),7153,Garten
Utstrandveien 28,2490000,197,,1950.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301828846,12639,63.7278258,9.6069838,04/05/2023,,Eier (Selveier),7142,Uthaug
Erik Pontoppidans gate 6,6800000,142,7.0,1893.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301514613,47887,60.3920464,5.3339311,04/05/2023,4.0,Eier (Selveier),5018,Bergen
Heiveien 13,2750000,249,,1976.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301343971,11044,58.0412251,7.4582675,04/05/2023,,Eier (Selveier),4517,Mandal
Brekkemarkå 36,2196000,90,,2008.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301828068,24400,58.8173941,5.7104073,04/05/2023,,Andel,4322,Sandnes
Tuftebakken 46,4390000,86,4.0,2003.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=273062948,51046,69.6701309,18.937753,04/05/2023,1.0,Andel,9016,Tromsø
Vådanvegen 103,4250000,226,1.0,1953.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301827899,18805,63.3956041,10.305913,04/05/2023,1.0,Eier (Selveier),7024,Trondheim
Eventyrstien 34,1600000,63,2.0,1985.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301806119,25396,60.2080028,11.9762218,04/05/2023,1.0,Andel,2212,Kongsvinger
Rådyrveien 4,14250000,244,8.0,1953.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301827736,58401,59.645492,10.6397672,04/05/2023,,Eier (Selveier),1444,Drøbak
Tyholtveien 74,13500000,422,8.0,1939.0,Bygård/Flermannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301628812,31990,63.4274578,10.4308998,04/05/2023,3.0,Eier (Selveier),7052,Trondheim
Skolegata 55,3200000,153,,1922.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301511281,20915,59.27652,11.1017322,04/05/2023,,Eier (Selveier),1724,Sarpsborg
Skårlandsveien 24,7900000,347,8.0,2017.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=293439488,22766,58.831965,5.8159016,04/05/2023,,Eier (Selveier),4337,Sandnes
Ustedalen 238,8250000,373,10.0,1985.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301826804,22117,60.529736,8.16923,04/05/2023,,Eier (Selveier),3580,Geilo
Elgveien 19B,2300000,46,,1973.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301826787,50000,59.4500067,10.6866328,04/05/2023,1.0,Andel,1534,Moss
Parkveien 19B,6600000,244,4.0,1988.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301680323,27049,59.75295,10.835413,04/05/2023,2.0,Eier (Selveier),1405,Langhus
Klauvmarka 18B,4130000,125,4.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=280361038,33040,65.490133,12.254098,04/05/2023,2.0,Eier (Selveier),8907,Brønnøysund
Rievssatluodda 4,2500000,92,3.0,2012.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301826625,27173,69.004111,23.0630166,04/05/2023,1.0,Eier (Selveier),9520,Kautokeino
Askerveien 2C,9950000,173,,1987.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301826389,57514,59.8413094,10.4372873,04/05/2023,,Eier (Selveier),1384,Asker
Skranevegen 105,3490000,70,3.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301810509,49857,60.307957,5.272496,04/05/2023,1.0,Eier (Selveier),5252,Søreidgrend
Kjeldeteigen 2,6100000,203,8.0,1977.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301675620,30049,61.2357852,7.082904,04/05/2023,2.0,Eier (Selveier),6856,Sogndal
Engfaret 4D,4350000,101,4.0,1966.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=295061535,43069,59.4413258,10.6192346,04/05/2023,,Andel,1518,Moss
Aslaugs gate 6,1900000,61,,1993.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301824876,31147,59.1962494,9.6078657,04/05/2023,2.0,Eier (Selveier),3730,Skien
Lidarende 3,2790000,54,,1972.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301765747,51666,63.415096,10.4374262,04/05/2023,3.0,Andel,7050,Trondheim
Storetveitåsen 28,6500000,188,5.0,1967.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=301671535,34574,60.3535236,5.3466803,04/05/2023,2.0,Eier (Selveier),5067,Bergen
Skredbakkatunet 16,3490000,122,4.0,1983.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=301816801,28606,58.960421,5.616985,04/05/2023,,Andel,4048,Hafrsfjord
Ørsnesalleen 9,4050000,116,,1915.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=301677483,34913,59.2561381,10.421516,04/05/2023,3.0,Eier (Selveier),3120,Nøtterøy
